split	page	row_index	hanzi	wupin	ipa	ipa_digits	image	quality	match_score	candidate_headword	pdf_text	crop_bbox	tone_position	tone_upper_components	tone_lower_components	tone_paired_components	tone_baseline_y
review	342	14	一道生	iq3da55san52	iʔ³da⁵⁵saŋ⁵²	iʔ3da55saŋ52	review/images/page_342_0014.png	promoted_low_cer0.2	0.0	迫牛	迫牛ie?fdo矿sa旷	(241.0, 813.0, 348.0, 851.0)	upper_only	5	0	0	112.13
train	342	16	两起生	lian115chi55san52	liaŋ¹¹⁵tɕʰi⁵⁵saŋ⁵²	liaŋ115tɕʰi55saŋ52	train/images/page_342_0016.png	matched	1.0	两起生	两起生liaIJ 盄t砂烘sa1J;2	(241.0, 891.0, 401.0, 927.75)	both_upper_lower	11	2	5	116.06
review	342	22	总共	tson335guon52	tsoŋ³³⁵ɡuoŋ⁵²	tsoŋ335ɡuoŋ52	review/images/page_342_0022.png	weak_match	0.5	总丿	总丿l tso1J3'5guo1J片一共	(181.0, 1124.0, 304.0, 1163.25)	lower_only	3	2	0	123.09
train	342	23	共总	guon11tson11	ɡuoŋ¹¹tsoŋ¹¹	ɡuoŋ11tsoŋ11	train/images/page_342_0023.png	matched	1.0	共总	共总QUOI) 11 tSOIJ岱	(219.0, 1164.0, 322.0, 1200.75)	lower_only	1	3	0	119.63
train	342	25	单另另	taen33lin55lin52	tæ̃³³liŋ⁵⁵liŋ⁵²	tæ̃33liŋ55liŋ52	train/images/page_342_0025.png	matched	1.0	单另另	单另另t諒Ii 1J从li1J U咱独：真朝倷左rJ 朝找～去r	(218.0, 1242.0, 350.0, 1281.25)	both_upper_lower	8	5	9	120.37
review	342	26	在介	dze115ka52	dzᴇ¹¹⁵ka⁵²	dzᴇ115ka52	review/images/page_342_0026.png	weak_match	0.5	仵介	仵介zE ::~ka甘另外的：除出伊，～人都到哉	(195.0, 1282.0, 311.0, 1320.0)	both_upper_lower	6	6	10	116.41
train	343	0	总究	tson335cieu52	tsoŋ³³⁵tɕiə⁵²	tsoŋ335tɕiə52	train/images/page_343_0000.png	matched	1.0	总究	总究tso旷tci戏只能：是介咯生活、～讷伊来做咯。	(252.0, 162.0, 337.0, 200.0)	upper_only	3	0	0	111.21
train	343	1	只有	tsy335yeu52	tsɿ³³⁵ɦə⁵²	tsɿ335ɦə52	train/images/page_343_0001.png	matched	1.0	只有	"只有tCi¥33""只有＂的合音字：我～两块洋钏。"	(230.0, 200.0, 307.0, 238.0)	upper_only	3	0	0	116.46
train	343	3	单单	taen33taen52	tæ̃³³tæ̃⁵²	tæ̃33tæ̃52	train/images/page_343_0003.png	matched	1.0	单单	单单t諒t諒光是：～偌话两句，恐怕唔有用场咯。	(251.0, 278.0, 367.0, 317.25)	both_upper_lower	2	2	1	112.64
train	343	4	单是	taen33zy55	tæ̃³³zɿ⁵⁵	tæ̃33zɿ55	train/images/page_343_0004.png	matched	1.0	单是	单是t諒zen3	(276.0, 317.0, 362.0, 355.0)	both_upper_lower	2	1	1	117.45
train	343	5	对	te33	tᴇ³³	tᴇ33	train/images/page_343_0005.png	matched	1.0	对	对... 对· · ·tE33 · · ·tEJJ · · · 一而…、一而... : 上班防恐婓米勿及，	(228.0, 351.2749938964844, 290.0, 395.87701416015625)	no_detected_tone_digits	0	0	0	130.79
train	343	7	还	waen231	ɦæ̃²³¹	ɦæ̃231	train/images/page_343_0007.png	matched	1.0	还	还fiu元:?JI ,fill汜？”葛涅～有一个。	(227.0, 512.0, 307.0, 548.75)	lower_only	3	1	0	118.69
train	343	8	咦	yi11	ɦi¹¹	ɦi11	train/images/page_343_0008.png	matched	1.0	咦	咦j33 又：～要好、～婓功，～婓马儿勿吃草。	(228.0, 552.0, 290.0, 588.75)	upper_only	3	0	0	110.50
train	343	10	添	thien52	tʰiẽ⁵²	tʰiẽ52	train/images/page_343_0010.png	matched	1.0	添	添thie52 四千述宾结构之后：吃碗饭～。	(252.0, 630.0, 341.0, 666.75)	upper_only	7	0	0	116.96
train	343	11	也	gha113	ɦa¹¹³	ɦa113	train/images/page_343_0011.png	matched	1.0	也	也fi ia113 'fia11 3	(228.0, 670.0, 299.0, 703.0)	lower_only	2	1	0	112.30
train	343	12	仍旧	dzeon11jieu55	dzəŋ¹¹dʑiə⁵⁵	dzəŋ11dʑiə55	train/images/page_343_0012.png	matched	1.0	仍旧	仍旧dWI)铲d~ i欢，d勾tJ~~1 d~ i戏劝得平日，～老样子。	(251.0, 708.0, 350.0, 747.25)	both_upper_lower	3	3	4	114.80
review	343	13	仍靠	dzeon11khau55	dzəŋ¹¹kʰɤ⁵⁵	dzəŋ11kʰɤ55	review/images/page_343_0013.png	weak_match	0.5	仍帘	仍帘dzil)和k 11o~~	(283.0, 747.0, 397.0, 785.0)	both_upper_lower	6	5	8	108.77
train	343	14	依旧	i33jieu55	i³³dʑiə⁵⁵	i33dʑiə55	train/images/page_343_0014.png	matched	0.6667	依旧诩	依旧诩d~心	(304.0000915527344, 786.0, 358.0, 825.25)	both_upper_lower	2	2	2	112.44
train	343	15	另外	lin11nga11	liŋ¹¹ŋa¹¹	liŋ11ŋa11	train/images/page_343_0015.png	matched	1.0	另外	另外li!J肾aII 	(253.0, 825.0, 333.8840026855469, 863.0)	upper_only	3	0	0	117.98
train	343	16	从新	tshon33shin52	tsʰoŋ³³ɕiŋ⁵²	tsʰoŋ33ɕiŋ52	train/images/page_343_0016.png	matched	1.0	从新	从新dZOl)咋il)52	(252.0, 864.0, 367.00018310546875, 899.5)	upper_only	8	0	0	117.38
train	343	17	从头	tshon33deu52	tsʰoŋ³³də⁵²	tsʰoŋ33də52	train/images/page_343_0017.png	matched	1.0	从头	从头dzOJJ和d咄	(277.0, 903.0, 356.0, 942.25)	both_upper_lower	3	1	2	120.59
train	343	18	过	ku33	ku³³	ku33	train/images/page_343_0018.png	matched	1.0	过	过ku33 四动词后表示革复：今朝迟哉，阴悄冉来～。	(228.0, 943.0, 290.0, 981.0)	upper_only	1	0	0	105.98
train	343	19	就是	jieu11zy11	dʑiə¹¹zɿ¹¹	dʑiə11zɿ11	train/images/page_343_0019.png	matched	1.0	就是	就是如11ze?~ 好是好，～迟得些哉。	(252.0, 1060.0, 368.0, 1098.0)	both_upper_lower	5	2	2	114.69
review	343	20	倒	tau335	tɤ³³⁵	tɤ335	review/images/page_343_0020.png	weak_match	0.5	倒反	倒［反]toJJ [ f: 元铲］	(275.0, 1093.780029296875, 346.0, 1136.4583740234375)	no_detected_tone_digits	0	0	0	126.95
train	343	21	偏生	phien33san52	pʰiẽ³³saŋ⁵²	pʰiẽ33saŋ52	train/images/page_343_0021.png	matched	1.0	偏生	偏生phi睬Sal)~~ 要伊东，伊～西。	(254.0, 1138.0, 366.0, 1176.0)	both_upper_lower	7	4	12	115.29
train	343	23	到究	ta33cieu33	ta³³tɕiə³³	ta33tɕiə33	train/images/page_343_0023.png	matched	1.0	到究	到究to33t~i炉	(277.0, 1216.0, 365.0, 1252.75)	upper_only	1	0	0	112.94
train	343	24	自然	zy115zeen52	zɿ¹¹⁵zẽ⁵²	zɿ115zẽ52	train/images/page_343_0024.png	matched	1.0	自然	自然可'z础	(252.0, 1255.0, 329.0, 1294.25)	both_upper_lower	5	2	3	121.29
train	343	25	当然	taon33zeen52	tɒŋ³³zẽ⁵²	tɒŋ33zẽ52	train/images/page_343_0025.png	matched	1.0	当然	当然to咄z础	(277.0, 1295.0, 366.0, 1333.0)	both_upper_lower	2	2	4	110.60
train	344	1	免勿起	mien115veq5chi52	miẽ¹¹⁵vᴇʔ⁵tɕʰi⁵²	miẽ115vᴇʔ5tɕʰi52	train/images/page_344_0001.png	matched	1.0	免勿起	免勿起mi础ve?P旷i扩难免。	(235.0, 191.0, 340.0, 229.0)	both_upper_lower	5	4	8	113.82
train	344	2	亏得	chiu33teq5	tɕʰy³³tᴇʔ⁵	tɕʰy33tᴇʔ5	train/images/page_344_0002.png	matched	1.0	亏得	亏得t<;;11yihe?15 ,khuE昔te?~5	(213.0, 230.0, 329.0, 266.75)	both_upper_lower	4	4	4	112.16
review	344	5	万万	maen11maen11	mæ̃¹¹mæ̃¹¹	mæ̃11mæ̃11	review/images/page_344_0005.png	weak_match	0.5	千万	万万v元lly无“千万。	(365.0, 348.0, 393.0, 384.75)	no_detected_tone_digits	0	0	0	141.84
train	344	6	或是	woq1zy55	ɦoʔ¹zɿ⁵⁵	ɦoʔ1zɿ55	train/images/page_344_0006.png	matched	1.0	或是	或是6uo?没en3 或者：偌来～勿来，都好咯。	(213.0, 387.0, 311.0, 425.0)	both_upper_lower	4	2	2	109.91
train	344	7	大概	da11ke11	da¹¹kᴇ¹¹	da11kᴇ11	train/images/page_344_0007.png	matched	1.0	大概	大概da 11k忒大约。	(214.0, 426.0, 312.0, 462.75)	lower_only	0	3	0	110.40
train	344	8	怕伊	pho33yi33	pʰɒ³³ɦi³³	pʰɒ33ɦi33	train/images/page_344_0008.png	matched	1.0	怕伊	怕伊ph033 fij扩难逍：幼些逍理偌～勿晓得咯阳。	(213.0, 465.0, 320.0, 501.75)	both_upper_lower	6	2	5	116.84
review	344	9	怕道	pho33da33	pʰɒ³³da³³	pʰɒ33da33	review/images/page_344_0009.png	weak_match	0.5	怕逍	怕逍pho33do扩	(238.0, 504.0, 332.0, 538.25)	both_upper_lower	5	1	2	113.88
review	344	10	颗来	kho33le52	kʰɒ³³lᴇ⁵²	kʰɒ33lᴇ52	review/images/page_344_0010.png	weak_match	0.5	颗米	颗米k炉IE~~· 偌勿上上班，～呕倷爹去拨偌上班？	(243.0, 543.0, 342.0, 582.25)	both_upper_lower	4	3	6	110.06
train	344	11	作兴	tseq3shin52	tsᴇʔ³ɕiŋ⁵²	tsᴇʔ3ɕiŋ52	train/images/page_344_0011.png	matched	1.0	作兴	作兴tso?扣i I]52可能：伊～会来咯，偌娑未等伊歇r	(213.0, 582.0, 326.0, 620.0)	both_upper_lower	5	1	2	119.69
train	344	12	得知	teq3tsy52	tᴇʔ³tsɿ⁵²	tᴇʔ3tsɿ52	train/images/page_344_0012.png	matched	1.0	得知	得知t~许ts森说个定：偌话伊勿米，～伊来呐。	(213.0, 621.0, 320.0, 660.25)	both_upper_lower	3	3	4	116.37
train	344	13	偷盘	theu33boen52	tʰə³³bø̃⁵²	tʰə33bø̃52	train/images/page_344_0013.png	matched	1.0	偷盘	偷盘th汴b础1肖怕的：伊～则我话，中位婓精简哉。	(214.0, 699.0, 321.0, 738.25)	both_upper_lower	6	4	8	113.83
review	344	14	手脚	seu335ciaq54	sə³³⁵tɕiaʔ⁵⁴	sə335tɕiaʔ54	review/images/page_344_0014.png	weak_match	0.5714	轻手轻脚的	阅丁堁脚）e•nss嫦ie飞5 比ia?~~ 轻手轻脚的C,	(581.9999389648438, 738.0, 609.9999389648438, 776.0)	no_detected_tone_digits	0	0	0	141.09
train	344	15	哑罗罗	o335lo55lo52	ɒ³³⁵lɒ⁵⁵lɒ⁵²	ɒ335lɒ55lɒ52	train/images/page_344_0015.png	matched	1.0	哑罗罗	哑罗罗omlo和1on1偷偷的：伊～咯房付凶都买进。	(251.00010681152344, 777.0, 374.0, 815.0)	both_upper_lower	7	1	2	118.99
train	344	16	顺	zeen11	zẽ¹¹	zẽ11	train/images/page_344_0016.png	matched	1.0	顺	顺［带］便Ze11 [tan]脆＂	(191.0, 817.0, 262.0, 853.75)	lower_only	1	2	0	102.95
train	344	17	当假	taon33cia55	tɒŋ³³tɕia⁵⁵	tɒŋ33tɕia55	train/images/page_344_0017.png	matched	1.0	当假	当假tol)nko炉假意。	(214.0, 855.0, 339.0, 895.5)	both_upper_lower	5	3	7	116.13
review	344	18	背命	pe33min55	pᴇ³³miŋ⁵⁵	pᴇ33miŋ55	review/images/page_344_0018.png	weak_match	0.5	忤命	忤命p沪mitJ县使劲丿LJ:也：伊～做，一日工大也唷做得一件衣袋	(214.0, 894.0, 290.0, 934.5)	both_upper_lower	3	2	1	120.25
review	344	19	煞力	saeq3liq5	sæʔ³liʔ⁵	sæʔ3liʔ5	review/images/page_344_0019.png	promoted_low_cer0.2	0.4	煞丿丿	煞丿丿S泛汗lien3	(237.0, 935.0, 335.0, 971.75)	lower_only	6	1	0	111.71
train	344	20	直拔直	dzeoq1baeq5dzeoq54	dzəʔ¹bæʔ⁵dzəʔ⁵⁴	dzəʔ1bæʔ5dzəʔ54	train/images/page_344_0020.png	matched	0.6667	贞拔直	贞拔直dz砌b畴dzon! 直来直去，不拐弯抹角：是介咯书休只	(239.00021362304688, 973.0, 311.0, 1012.25)	upper_only	2	0	0	109.85
train	344	23	乐得	yoeq1teq5	ɦiøʔ¹tᴇʔ⁵	ɦiøʔ1tᴇʔ5	train/images/page_344_0023.png	matched	1.0	乐得	乐得lo?P te许，lo?r de背恰如自己心意：｛耶都去妓哉，我也～	(217.0, 1129.0, 324.0, 1168.25)	both_upper_lower	3	2	1	106.43
train	344	25	抵桩	ti335tsaon52	ti³³⁵tsɒŋ⁵²	ti335tsɒŋ52	train/images/page_344_0025.png	matched	1.0	抵桩	抵桩ti 335tSUIJ52 准备：我～拨伊话两句咯。	(217.0, 1208.0, 318.0, 1243.5)	upper_only	6	0	0	115.68
train	344	26	防恐	baon11khuon55	bɒŋ¹¹kʰuoŋ⁵⁵	bɒŋ11kʰuoŋ55	train/images/page_344_0026.png	matched	1.0	防恐	防恐bolJ和khUOIJ~~5 恐怕：伊L夜跌得交，西朝～去勿来咯。	(216.0, 1247.0, 350.0, 1285.0)	both_upper_lower	3	4	2	115.72
train	344	27	反究	faen335cieu52	fæ̃³³⁵tɕiə⁵²	fæ̃335tɕiə52	train/images/page_344_0027.png	matched	1.0	反究	反究f志35t~j戏反而：偌东西敲破得，～话我唔有安拢。	(217.0, 1286.0, 326.0, 1322.75)	both_upper_lower	4	2	2	114.43
train	345	0	爽反	saon335faen52	sɒŋ³³⁵fæ̃⁵²	sɒŋ335fæ̃52	train/images/page_345_0000.png	matched	1.0	爽反	爽反S OI)135f; 元铲不如：偌～勿来倒也好哉。	(234.0, 165.25579833984375, 312.0, 204.5357208251953)	upper_only	4	0	0	119.40
train	345	2	亏煞	chiu33saeq5	tɕʰy³³sæʔ⁵	tɕʰy33sæʔ5	train/images/page_345_0002.png	matched	1.0	亏煞	亏煞t忒汴s汜?t~幸亏：～伊帮忙，勿然燃勿好哉c	(235.0, 244.0, 351.0, 283.25)	both_upper_lower	2	3	3	115.60
train	345	3	该生	ke33san52	kᴇ³³saŋ⁵²	kᴇ33saŋ52	train/images/page_345_0003.png	matched	1.0	该生	该生尪昔Sal)n 本该：葛本书我～石一行咯，难拨伊还得上：战	(235.0, 283.0, 332.0, 322.25)	upper_only	4	0	0	119.14
review	345	4	定道	din11da11	diŋ¹¹da¹¹	diŋ11da11	review/images/page_345_0004.png	weak_match	0.5	定逍	"定逍di1J""do阴以为："	(235.0, 322.0, 342.0, 361.25)	both_upper_lower	6	2	4	118.16
review	345	5	须道	su33da55	su³³da⁵⁵	su33da55	review/images/page_345_0005.png	weak_match	0.5	须迫	须迫c沭do炉囚为：我笔～有枝带峰、勿买哉。	(235.0, 362.0, 333.0, 400.0)	upper_only	6	0	0	116.31
review	345	6	横竖	wan11zy55	ɦaŋ¹¹zɿ⁵⁵	ɦaŋ11zɿ55	review/images/page_345_0006.png	weak_match	0.5	桢竖	桢竖fiua1J什＇勾盟fiuatJ巨y炉反正。	(235.0, 401.0, 321.0, 440.25)	both_upper_lower	2	1	2	115.56
train	345	7	横直	wan11dzeoq5	ɦaŋ¹¹dzəʔ⁵	ɦaŋ11dzəʔ5	train/images/page_345_0007.png	matched	1.0	横直	横直fiualJ趴f1 dz森3	(260.0, 440.0, 350.0, 476.75)	both_upper_lower	4	3	4	116.43
train	345	8	话勿来	wo11veq1le11	ɦɒ¹¹vᴇʔ¹lᴇ¹¹	ɦɒ11vᴇʔ1lᴇ11	train/images/page_345_0008.png	matched	1.0	话勿来	"话勿来fiuo""ve?肖咄说个炬：仰真朝1也勿l·班也～日礼"	(260.0002136230469, 517.0, 343.0, 555.0)	upper_only	3	0	0	115.65
train	345	10	无有数	wu11yeu55su52	ɦu¹¹ɦə⁵⁵su⁵²	ɦu11ɦə55su52	train/images/page_345_0010.png	matched	1.0	无有数	无有数中如i-is-货( fi一）SU甘	(285.0002136230469, 557.0, 390.0, 595.0)	both_upper_lower	3	2	1	111.90
train	345	11	大约摸	da11iaq1mhoq1	da¹¹iaʔ¹hmoʔ¹	da11iaʔ1hmoʔ1	train/images/page_345_0011.png	matched	0.6667	大约换	大约换da 11 i砌mo?~5大约”	(260.0, 596.0, 403.0, 632.75)	both_upper_lower	6	2	3	112.88
review	345	13	情愿	jin11gnioen55	dʑiŋ¹¹ȵiø̃⁵⁵	dʑiŋ11ȵiø̃55	review/images/page_345_0013.png	weak_match	0.5	悄愿	悄愿di il)甘几1础廿愿	(237.0, 674.0, 320.0, 713.25)	upper_only	4	0	0	117.99
train	345	14	肯	kheon335	kʰəŋ³³⁵	kʰəŋ335	train/images/page_345_0014.png	matched	1.0	肯	肯kh;:>l)m	(212.0, 713.0, 282.0, 746.0)	upper_only	3	0	0	113.52
train	345	16	配	phe33	pʰᴇ³³	pʰᴇ33	train/images/page_345_0016.png	matched	1.0	配	配pl、EJJ	(213.0, 791.0, 264.00018310546875, 821.5)	both_upper_lower	3	2	1	109.72
train	345	17	宁可	neon115kho52	nəŋ¹¹⁵kʰɒ⁵²	nəŋ115kʰɒ52	train/images/page_345_0017.png	matched	1.0	宁可	宁可TI~TJ 盄kho穿厂里做生活忒个吃丿丿，我～去做嬷嬷咯。	(237.0, 829.0, 362.0, 868.25)	both_upper_lower	6	2	1	119.25
train	345	18	宁使	neon115sy52	nəŋ¹¹⁵sɿ⁵²	nəŋ115sɿ52	train/images/page_345_0018.png	matched	1.0	宁使	宁使Il~l) 盄司铲	(261.0, 869.0, 356.0002136230469, 908.25)	both_upper_lower	5	2	2	118.33
train	345	19	来	le231	lᴇ²³¹	lᴇ231	train/images/page_345_0019.png	matched	1.0	来	来I E113在：偌～东何叩	(220.0, 987.0, 291.0, 1022.5)	upper_only	3	0	0	102.09
train	345	21	好	hau335	hɤ³³⁵	hɤ335	train/images/page_345_0021.png	matched	1.0	好	好ho3J5可以：介咯巾休未优老早～话战	(214.0, 1064.0, 285.0, 1100.75)	upper_only	3	0	0	108.01
train	345	22	定注	din11tsy11	diŋ¹¹tsɿ¹¹	diŋ11tsɿ11	train/images/page_345_0022.png	matched	1.0	定注	定注［势势] d旷t~沭[ s讲咄］一定：事休～是婓足个套咯	(238.0, 1103.0, 316.0, 1143.5)	lower_only	0	2	0	98.71
train	345	23	铅板	khaen33paen55	kʰæ̃³³pæ̃⁵⁵	kʰæ̃33pæ̃55	train/images/page_345_0023.png	matched	1.0	铅板	铅板kh諒p元矿肯定：个人～足勿肯米咯	(244.0, 1142.0, 325.0, 1180.0)	upper_only	4	0	0	120.18
train	345	24	咸板	ghaen11paen55	ɦæ̃¹¹pæ̃⁵⁵	ɦæ̃11pæ̃55	train/images/page_345_0024.png	matched	1.0	咸板	咸板陆轩p元矿	(268.0, 1182.0, 346.0, 1218.75)	both_upper_lower	4	2	5	116.76
train	345	25	准定	tseen335din52	tsẽ³³⁵diŋ⁵²	tsẽ335diŋ52	train/images/page_345_0025.png	matched	1.0	准定	准定ts沪diJJ且	(239.0, 1221.0, 317.0, 1260.25)	lower_only	4	1	0	114.61
train	346	0	勿	veq23	vᴇʔ²³	vᴇʔ23	train/images/page_346_0000.png	matched	1.0	勿	勿ve?23个。	(184.0, 186.0, 255.0, 220.25)	upper_only	3	0	0	110.73
train	346	1	勿曾	veq1tseon52	vᴇʔ¹tsəŋ⁵²	vᴇʔ1tsəŋ52	train/images/page_346_0001.png	matched	1.0	勿曾	勿曾ve?T3i itJ铲，ve?f3 nil)扩不曾：伊～来过。	(207.0, 225.0, 287.0, 263.0)	lower_only	3	1	0	116.32
train	346	2	唔有	nh33yeu55	hn³³ɦə⁵⁵	hn33ɦə55	train/images/page_346_0002.png	matched	1.0	唔有	唔有I),,J)l),i'l(g3 ( fi- )未曾：早咪，伊还～来咪。	(209.0, 257.412109375, 307.0, 302.82830810546875)	lower_only	3	1	0	157.27
train	346	3	未	mi11	mi¹¹	mi11	train/images/page_346_0003.png	matched	1.0	未	未mi l l	(209.0, 304.0, 251.0, 337.0)	upper_only	3	0	0	114.94
train	346	4	角	koq45	koʔ⁴⁵	koʔ45	train/images/page_346_0004.png	matched	1.0	角	角fol) )) ,不必，不用：伊自会来	(184.0, 342.0, 255.0, 377.5)	lower_only	2	1	0	123.41
train	346	5	咯	koq45	koʔ⁴⁵	koʔ45	train/images/page_346_0005.png	matched	1.0	咯	咯、～去ilx咯。	(254.0, 382.0, 325.0, 421.25)	lower_only	1	1	0	102.12
review	346	7	勿会	veq1kue55	vᴇʔ¹kuᴇ⁵⁵	vᴇʔ1kuᴇ55	review/images/page_346_0007.png	weak_match	0.5	勿可	［勿］可[ve?f3]kho铲不可以：罗吃饭哉，偌～上。	(228.0, 498.0, 326.0, 537.25)	upper_only	3	0	0	116.55
train	346	8	勿好	veq1hau55	vᴇʔ¹hɤ⁵⁵	vᴇʔ1hɤ55	train/images/page_346_0008.png	matched	1.0	勿好	勿好ve?Pho铲不可以，不能：对大人～叱有礼貌咯。	(212.0, 538.0, 284.0, 577.25)	upper_only	3	0	0	110.81
train	346	11	则	tseq45	tsᴇʔ⁴⁵	tsᴇʔ45	train/images/page_346_0011.png	matched	1.0	则	则tse产( l)对：～伊一些无有办法咯。(2) 把：～只牛杀伊	(188.0, 732.0, 268.0, 770.0)	upper_only	3	0	0	116.69
train	346	12	患	waen11	ɦæ̃¹¹	ɦæ̃11	train/images/page_346_0012.png	matched	1.0	患	患。( 3 ) 跟：我～偌话。”则”是巾“做“ 变米的。《越谚》：	(220.0, 771.0, 291.0, 809.0)	lower_only	0	2	0	102.23
train	346	13	相同	shian33don52	ɕiaŋ³³doŋ⁵²	ɕiaŋ33doŋ52	train/images/page_346_0013.png	matched	1.0	相同	相同，语音有变化的关系：巾[tso33] 入声化变为[tso?45] . 再弱	(236.0, 849.0, 361.0, 887.0)	lower_only	4	2	0	110.97
train	346	14	化为	huo33we33	huɒ³³ɦᴇ³³	huɒ33ɦᴇ33	train/images/page_346_0014.png	matched	1.0	化为	化为[ts~产］。丐作”则, ., C 	(237.0, 889.0, 330.0, 924.5)	lower_only	1	1	0	111.10
train	346	15	拨	peq45	pᴇʔ⁴⁵	pᴇʔ45	train/images/page_346_0015.png	matched	1.0	拨	拨pe?4s(l ) 把：～我枝笔化过来。(2)比：我～伊长此。	(190.0, 928.0, 261.0, 966.0)	upper_only	3	0	0	117.15
train	346	16	代	de11	dᴇ¹¹	dᴇ11	train/images/page_346_0016.png	matched	1.0	代	代d甘排队排得个把钟头哉，我来～～偌。	(191.0, 967.0, 253.0, 1006.25)	both_upper_lower	2	1	1	109.93
review	346	19	来东	le11ton52	lᴇ¹¹toŋ⁵²	lᴇ11toŋ52	review/images/page_346_0019.png	weak_match	0.5	来原	来原l础tOl)ss ,I础dOl) ss 在（朵处）。	(227.0, 1084.0, 334.0, 1122.0)	both_upper_lower	3	6	6	114.97
train	346	20	来带	le11ta55	lᴇ¹¹ta⁵⁵	lᴇ11ta55	train/images/page_346_0020.png	matched	0.6667	来带邱	来．带邱' ta,,.I盐das, 在（这儿）r	(266.0, 1123.0, 364.0, 1159.75)	lower_only	3	1	0	117.37
train	346	21	来亨	le11han52	lᴇ¹¹haŋ⁵²	lᴇ11haŋ52	train/images/page_346_0021.png	matched	1.0	来亨	来亨.1础hal)ss ,lal)ss 在（那儿）。	(228.00010681152344, 1162.0, 335.00010681152344, 1201.25)	lower_only	4	4	0	116.61
train	346	22	趁	tsheen33	tsʰẽ³³	tsʰẽ33	train/images/page_346_0022.png	matched	1.0	趁	趁tSh铲趁：～机会。	(191.0, 1201.0, 280.0, 1239.0)	both_upper_lower	3	2	2	115.92
train	346	23	从	tshon52	tsʰoŋ⁵²	tsʰoŋ52	train/images/page_346_0023.png	matched	1.0	从	从dzOJJ231	(191.0, 1241.0, 262.0000915527344, 1277.75)	upper_only	2	0	0	111.67
train	346	24	自从	zy115tshon52	zɿ¹¹⁵tsʰoŋ⁵²	zɿ115tsʰoŋ52	train/images/page_346_0024.png	matched	1.0	自从	自从芍l ldzOI)铲	(216.0, 1280.0, 295.0, 1315.5)	lower_only	2	1	0	112.63
review	347	0	望	man11	maŋ¹¹	maŋ11	review/images/page_347_0000.png	promoted_low_cer0.2	0.0	塑	塑molJ 11 , ma旷	(236.0, 156.0, 307.0, 192.75)	lower_only	2	1	0	109.16
train	347	1	朝	tsau52	tsɤ⁵²	tsɤ52	train/images/page_347_0001.png	matched	1.0	朝	朝dzo卫1	(236.0, 194.0, 295.0, 227.0)	upper_only	3	0	0	110.62
train	347	2	除出	jiu11tsheq5	dʑy¹¹tsʰᴇʔ⁵	dʑy11tsʰᴇʔ5	train/images/page_347_0002.png	matched	1.0	除出	除出也y汗tshe背除了。	(259.0, 233.0, 354.0, 271.0)	upper_only	4	0	0	117.08
train	347	4	连至	lien11tsy55	liẽ¹¹tsɿ⁵⁵	liẽ11tsɿ55	train/images/page_347_0004.png	matched	1.0	连至	连至li础ts裕连：葛道理～小人都懂咯。	(261.0, 311.0, 357.0, 351.5)	upper_only	4	0	0	119.66
train	347	5	连	lien231	liẽ²³¹	liẽ231	train/images/page_347_0005.png	matched	1.0	连	连至li础ts裕连：葛道理～小人都懂咯。	(389.0, 311.0, 478.0, 351.5)	lower_only	3	2	0	99.11
train	347	6	为得	we11teq1	ɦᴇ¹¹tᴇʔ¹	ɦᴇ11tᴇʔ1	train/images/page_347_0006.png	matched	1.0	为得	为得fiu础te?i5, fiUE铲de汗为了。	(261.0, 390.0, 359.0, 428.0)	both_upper_lower	1	2	2	109.93
train	347	7	照	tsau33	tsɤ³³	tsɤ33	train/images/page_347_0007.png	matched	1.0	照	照tso33 按照。	(237.0, 429.0, 308.0, 464.5)	upper_only	2	0	0	109.66
train	347	8	沿	yen231	ɦẽ²³¹	ɦẽ231	train/images/page_347_0008.png	matched	1.0	沿	沿和创顺：～得大路走。	(238.0, 468.0, 318.0, 506.0)	upper_only	3	0	0	95.20
train	347	9	让	zan11	zaŋ¹¹	zaŋ11	train/images/page_347_0009.png	matched	1.0	让	让n,ial)I I	(238.0, 546.0, 298.0, 580.25)	upper_only	3	0	0	117.99
train	347	10	拨	peq45	pᴇʔ⁴⁵	pᴇʔ45	train/images/page_347_0010.png	matched	1.0	拨	拨pe产被：～伊敲得记。	(238.0, 585.0, 309.0, 623.0)	upper_only	2	0	0	116.24
train	347	11	随	dze231	dzᴇ²³¹	dzᴇ231	train/images/page_347_0011.png	matched	1.0	随	随dz臼巾若：～伊欢向。	(238.0, 624.0, 318.0, 663.25)	upper_only	3	0	0	117.21
review	347	12	由	gheu231	ɦə²³¹	ɦə231	review/images/page_347_0012.png	promoted_low_cer0.2	0.0	巾	巾fi沪(-i'l{ )~伊去。	(236.0, 664.0, 307.0, 700.75)	upper_only	2	0	0	98.32
train	347	14	则	tseq45	tsᴇʔ⁴⁵	tsᴇʔ45	train/images/page_347_0014.png	matched	1.0	则	则·tse?~5和：我～偌都是农民。”则.,,'标音字，本字为“做“	(237.0, 819.0, 310.0, 854.5)	upper_only	2	0	0	108.84
train	347	15	同头	don11deu52	doŋ¹¹də⁵²	doŋ11də52	train/images/page_347_0015.png	matched	1.0	同头	同头dolJ沿d砌	(287.0, 858.0, 390.0, 897.25)	both_upper_lower	6	5	11	108.11
