sample_id	image	label	page	row_index	syllable_index	source_split	quality	tone_position	tone_policy	wupin_base	ipa_base	selected_tone	upper_tone	lower_tone
p328_0017_s02	images/p328_0017_s02.png	0	328	17	2	val	matched	upper_only	visual_segment_single_tone__lower_null	bu	bu	11	11	
p328_0017_s03	images/p328_0017_s03.png	0	328	17	3	val	matched	upper_only	visual_segment_single_tone__lower_null	lieu	liə	11	11	
p328_0019_s00	images/p328_0019_s00.png	0	328	19	0	val	weak_match	upper_only	visual_segment_single_tone__lower_null	phaq	pʰaʔ	3	3	
p328_0019_s01	images/p328_0019_s01.png	0	328	19	1	val	weak_match	upper_only	visual_segment_single_tone__lower_null	ciaq	tɕiaʔ	5	5	
p328_0019_s02	images/p328_0019_s02.png	0	328	19	2	val	weak_match	upper_only	visual_segment_single_tone__lower_null	meen	mẽ	55	55	
p328_0019_s03	images/p328_0019_s03.png	0	328	19	3	val	weak_match	upper_only	visual_segment_single_tone__lower_null	sau	sɤ	52	52	
p328_0021_s00	images/p328_0021_s00.png	1	328	21	0	val	matched	both_upper_lower	visual_segment_selected_as_lower	dze	dzᴇ	115		115
p328_0021_s01	images/p328_0021_s01.png	1	328	21	1	val	matched	both_upper_lower	visual_segment_selected_as_lower	wu	ɦu	55		55
p328_0021_s02	images/p328_0021_s02.png	0	328	21	2	val	matched	both_upper_lower	visual_segment_single_tone__lower_null	li	li	55	55	
p328_0021_s03	images/p328_0021_s03.png	1	328	21	3	val	matched	both_upper_lower	visual_segment_selected_as_lower	taon	tɒŋ	52		52
p328_0025_s00	images/p328_0025_s00.png	0	328	25	0	val	matched	upper_only	visual_segment_single_tone__lower_null	lian	liaŋ	113	113	
p329_0000_s00	images/p329_0000_s00.png	0	329	0	0	test	matched	upper_only	visual_segment_single_tone__lower_null	sy	sɿ	33	33	
p329_0001_s00	images/p329_0001_s00.png	0	329	1	0	test	low_match	upper_only	visual_segment_single_tone__lower_null	wu	ɦu	113	113	
p329_0002_s00	images/p329_0002_s00.png	0	329	2	0	test	matched	upper_only	visual_segment_single_tone__lower_null	loq	loʔ	23	23	
p329_0004_s00	images/p329_0004_s00.png	0	329	4	0	test	matched	upper_only	visual_segment_single_tone__lower_null	paeq	pæʔ	45	45	
p329_0005_s00	images/p329_0005_s00.png	0	329	5	0	test	matched	upper_only	visual_segment_single_tone__lower_null	cieu	tɕiə	335	335	
p329_0007_s00	images/p329_0007_s00.png	1	329	7	0	test	weak_match	lower_only	visual_segment_selected_as_lower	zeq	zᴇʔ	1		1
p329_0007_s01	images/p329_0007_s01.png	0	329	7	1	test	weak_match	lower_only	visual_segment_single_tone__lower_null	gni	ȵi	55	55	
p329_0008_s00	images/p329_0008_s00.png	0	329	8	0	test	matched	upper_only	visual_segment_single_tone__lower_null	zeq	zᴇʔ	1	1	
p329_0008_s01	images/p329_0008_s01.png	0	329	8	1	test	matched	upper_only	visual_segment_single_tone__lower_null	saen	sæ̃	52	52	
p329_0009_s00	images/p329_0009_s00.png	1	329	9	0	test	weak_match	both_upper_lower	visual_segment_selected_as_lower	zeq	zᴇʔ	1		1
p329_0009_s01	images/p329_0009_s01.png	1	329	9	1	test	weak_match	both_upper_lower	visual_segment_selected_as_lower	sy	sɿ	55		55
p329_0010_s00	images/p329_0010_s00.png	0	329	10	0	test	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	zeq	zᴇʔ	1	1	
p329_0010_s01	images/p329_0010_s01.png	1	329	10	1	test	weak_match	both_upper_lower	visual_segment_selected_as_lower	wu	ɦu	55		55
p329_0011_s00	images/p329_0011_s00.png	1	329	11	0	test	weak_match	both_upper_lower	visual_segment_selected_as_lower	zan	zaŋ	115		115
p329_0011_s01	images/p329_0011_s01.png	1	329	11	1	test	weak_match	both_upper_lower	visual_segment_selected_as_lower	wu	ɦu	52		52
p329_0012_s00	images/p329_0012_s00.png	1	329	12	0	test	matched	both_upper_lower	visual_segment_selected_as_lower	zeq	zᴇʔ	1		1
p329_0012_s01	images/p329_0012_s01.png	0	329	12	1	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	loq	loʔ	5	5	
p329_0013_s00	images/p329_0013_s00.png	1	329	13	0	test	matched	both_upper_lower	visual_segment_selected_as_lower	zeq	zᴇʔ	1		1
p329_0013_s01	images/p329_0013_s01.png	1	329	13	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	chiq	tɕʰiʔ	5		5
p329_0014_s00	images/p329_0014_s00.png	1	329	14	0	test	weak_match	both_upper_lower	visual_segment_selected_as_lower	zeq	zᴇʔ	1		1
p329_0014_s01	images/p329_0014_s01.png	0	329	14	1	test	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	paeq	pæʔ	5	5	
p329_0015_s00	images/p329_0015_s00.png	0	329	15	0	test	matched	upper_only	visual_segment_single_tone__lower_null	zeq	zᴇʔ	1	1	
p329_0015_s01	images/p329_0015_s01.png	0	329	15	1	test	matched	upper_only	visual_segment_single_tone__lower_null	cieu	tɕiə	55	55	
p329_0016_s00	images/p329_0016_s00.png	0	329	16	0	test	matched	upper_only	visual_segment_single_tone__lower_null	gni	ȵi	11	11	
p329_0016_s01	images/p329_0016_s01.png	0	329	16	1	test	matched	upper_only	visual_segment_single_tone__lower_null	zeq	zᴇʔ	1	1	
p329_0017_s00	images/p329_0017_s00.png	0	329	17	0	test	matched	upper_only	visual_segment_single_tone__lower_null	gniaen	ȵiæ̃	11	11	
p329_0017_s01	images/p329_0017_s01.png	0	329	17	1	test	matched	upper_only	visual_segment_single_tone__lower_null	iq	iʔ	1	1	
p329_0018_s00	images/p329_0018_s00.png	0	329	18	0	test	matched	upper_only	visual_segment_single_tone__lower_null	gniaen	ȵiæ̃	11	11	
p329_0018_s01	images/p329_0018_s01.png	0	329	18	1	test	matched	upper_only	visual_segment_single_tone__lower_null	gni	ȵi	11	11	
p329_0019_s00	images/p329_0019_s00.png	0	329	19	0	test	matched	upper_only	visual_segment_single_tone__lower_null	gniaen	ȵiæ̃	11	11	
p329_0019_s01	images/p329_0019_s01.png	0	329	19	1	test	matched	upper_only	visual_segment_single_tone__lower_null	saen	sæ̃	11	11	
p329_0020_s00	images/p329_0020_s00.png	0	329	20	0	test	weak_match	upper_only	visual_segment_single_tone__lower_null	saen	sæ̃	33	33	
p329_0020_s01	images/p329_0020_s01.png	0	329	20	1	test	weak_match	upper_only	visual_segment_single_tone__lower_null	zeq	zᴇʔ	5	5	
p329_0021_s00	images/p329_0021_s00.png	1	329	21	0	test	matched	both_upper_lower	visual_segment_selected_as_lower	saen	sæ̃	33		33
p329_0021_s01	images/p329_0021_s01.png	1	329	21	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	zeq	zᴇʔ	5		5
p329_0021_s02	images/p329_0021_s02.png	0	329	21	2	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	iq	iʔ	54	54	
p329_0022_s00	images/p329_0022_s00.png	0	329	22	0	test	matched	lower_only	visual_segment_single_tone__lower_null	sy	sɿ	33	33	
p329_0022_s01	images/p329_0022_s01.png	1	329	22	1	test	matched	lower_only	visual_segment_selected_as_lower	zeq	zᴇʔ	3		3
p329_0023_s00	images/p329_0023_s00.png	0	329	23	0	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	sy	sɿ	33	33	
p329_0023_s01	images/p329_0023_s01.png	1	329	23	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	zeq	zᴇʔ	3		3
p329_0023_s02	images/p329_0023_s02.png	0	329	23	2	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	iq	iʔ	3	3	
p329_0024_s00	images/p329_0024_s00.png	1	329	24	0	test	matched	both_upper_lower	visual_segment_selected_as_lower	wu	ɦu	115		115
p329_0024_s01	images/p329_0024_s01.png	0	329	24	1	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	zeq	zᴇʔ	54	54	
p329_0025_s00	images/p329_0025_s00.png	1	329	25	0	test	matched	both_upper_lower	visual_segment_selected_as_lower	wu	ɦu	115		115
p329_0025_s01	images/p329_0025_s01.png	1	329	25	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	zeq	zᴇʔ	5		5
p329_0025_s02	images/p329_0025_s02.png	0	329	25	2	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	iq	iʔ	54	54	
p329_0026_s00	images/p329_0026_s00.png	0	329	26	0	test	matched	both_upper_lower	visual_segment_single_tone__lower_null	loq	loʔ	1	1	
p329_0026_s01	images/p329_0026_s01.png	1	329	26	1	test	matched	both_upper_lower	visual_segment_selected_as_lower	zeq	zᴇʔ	5		5
p329_0027_s00	images/p329_0027_s00.png	0	329	27	0	test	matched	upper_only	visual_segment_single_tone__lower_null	chiq	tɕʰiʔ	3	3	
p329_0027_s01	images/p329_0027_s01.png	0	329	27	1	test	matched	upper_only	visual_segment_single_tone__lower_null	zeq	zᴇʔ	5	5	
p330_0000_s00	images/p330_0000_s00.png	0	330	0	0	train	matched	upper_only	visual_segment_single_tone__lower_null	paeq	pæʔ	3	3	
p330_0000_s01	images/p330_0000_s01.png	0	330	0	1	train	matched	upper_only	visual_segment_single_tone__lower_null	zeq	zᴇʔ	5	5	
p330_0001_s00	images/p330_0001_s00.png	0	330	1	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	cieu	tɕiə	335	335	
p330_0001_s01	images/p330_0001_s01.png	1	330	1	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	zeq	zᴇʔ	54		54
p330_0004_s00	images/p330_0004_s00.png	1	330	4	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	lian	liaŋ	115		115
p330_0004_s01	images/p330_0004_s01.png	1	330	4	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	paq	paʔ	54		54
p330_0005_s00	images/p330_0005_s00.png	0	330	5	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	iq	iʔ	3	3	
p330_0005_s01	images/p330_0005_s01.png	1	330	5	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	chien	tɕʰiẽ	52		52
p330_0008_s00	images/p330_0008_s00.png	1	330	8	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	gniaen	ȵiæ̃	11		11
p330_0008_s01	images/p330_0008_s01.png	1	330	8	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	maen	mæ̃	11		11
p330_0010_s00	images/p330_0010_s00.png	0	330	10	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	saen	sæ̃	33	33	
p330_0010_s01	images/p330_0010_s01.png	1	330	10	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	zeq	zᴇʔ	5		5
p330_0010_s02	images/p330_0010_s02.png	1	330	10	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	iq	iʔ	5		5
p330_0010_s03	images/p330_0010_s03.png	0	330	10	3	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	maen	mæ̃	52	52	
p330_0011_s00	images/p330_0011_s00.png	0	330	11	0	train	matched	upper_only	visual_segment_single_tone__lower_null	saen	sæ̃	33	33	
p330_0011_s01	images/p330_0011_s01.png	0	330	11	1	train	matched	upper_only	visual_segment_single_tone__lower_null	zeq	zᴇʔ	5	5	
p330_0011_s02	images/p330_0011_s02.png	0	330	11	2	train	matched	upper_only	visual_segment_single_tone__lower_null	gni	ȵi	55	55	
p330_0011_s03	images/p330_0011_s03.png	0	330	11	3	train	matched	upper_only	visual_segment_single_tone__lower_null	maen	mæ̃	52	52	
p330_0012_s00	images/p330_0012_s00.png	0	330	12	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	sy	sɿ	33	33	
p330_0012_s01	images/p330_0012_s01.png	1	330	12	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	zeq	zᴇʔ	3		3
p330_0012_s02	images/p330_0012_s02.png	1	330	12	2	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	maen	mæ̃	33		33
p330_0015_s00	images/p330_0015_s00.png	0	330	15	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	iq	iʔ	3	3	
p330_0015_s01	images/p330_0015_s01.png	1	330	15	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	chien	tɕʰiẽ	55		55
p330_0015_s02	images/p330_0015_s02.png	0	330	15	2	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	maen	mæ̃	52	52	
p330_0016_s00	images/p330_0016_s00.png	0	330	16	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	iq	iʔ	3	3	
p330_0016_s01	images/p330_0016_s01.png	1	330	16	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	i	i	55		55
p330_0017_s00	images/p330_0017_s00.png	0	330	17	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	su	su	335	335	
p330_0017_s01	images/p330_0017_s01.png	0	330	17	1	train	weak_match	upper_only	visual_segment_single_tone__lower_null	moq	moʔ	54	54	
p330_0018_s00	images/p330_0018_s00.png	1	330	18	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	ji	dʑi	11		11
p330_0018_s01	images/p330_0018_s01.png	1	330	18	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	55		55
p330_0018_s02	images/p330_0018_s02.png	1	330	18	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	su	su	52		52
p330_0019_s00	images/p330_0019_s00.png	0	330	19	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	gheu	ɦə	11	11	
p330_0019_s01	images/p330_0019_s01.png	1	330	19	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	feen	fẽ	11		11
p330_0019_s02	images/p330_0019_s02.png	1	330	19	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	gheu	ɦə	11		11
p330_0019_s03	images/p330_0019_s03.png	1	330	19	3	train	matched	both_upper_lower	visual_segment_selected_as_lower	su	su	11		11
p330_0023_s00	images/p330_0023_s00.png	1	330	23	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	iq	iʔ	3		3
p330_0023_s01	images/p330_0023_s01.png	0	330	23	1	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	mau	mɤ	55	55	
p330_0023_s02	images/p330_0023_s02.png	1	330	23	2	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	ku	ku	55		55
p330_0023_s03	images/p330_0023_s03.png	0	330	23	3	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	tsy	tsɿ	52	52	
p330_0024_s00	images/p330_0024_s00.png	0	330	24	0	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	iq	iʔ	3	3	
p330_0024_s01	images/p330_0024_s01.png	0	330	24	1	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	thaeq	tʰæʔ	5	5	
p330_0024_s02	images/p330_0024_s02.png	1	330	24	2	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	kuaeq	kuæʔ	5		5
p330_0024_s03	images/p330_0024_s03.png	1	330	24	3	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	tsy	tsɿ	52		52
p331_0000_s00	images/p331_0000_s00.png	0	331	0	0	train	matched	upper_only	visual_segment_single_tone__lower_null	tshy	tsʰɿ	52	52	
p331_0001_s00	images/p331_0001_s00.png	0	331	1	0	train	matched	upper_only	visual_segment_single_tone__lower_null	ci	tɕi	52	52	
p331_0002_s00	images/p331_0002_s00.png	0	331	2	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	le	lᴇ	231	231	
p331_0003_s00	images/p331_0003_s00.png	0	331	3	0	train	low_match	upper_only	visual_segment_single_tone__lower_null	khau	kʰɤ	33	33	
p331_0004_s00	images/p331_0004_s00.png	0	331	4	0	train	matched	upper_only	visual_segment_single_tone__lower_null	mhau	hmɤ	52	52	
p331_0005_s00	images/p331_0005_s00.png	0	331	5	0	train	matched	upper_only	visual_segment_single_tone__lower_null	zan	zaŋ	115	115	
p331_0005_s01	images/p331_0005_s01.png	0	331	5	1	train	matched	upper_only	visual_segment_single_tone__lower_null	gho	ɦɒ	52	52	
p331_0006_s00	images/p331_0006_s00.png	0	331	6	0	train	weak_match	lower_only	visual_segment_single_tone__lower_null	li	li	115	115	
p331_0006_s01	images/p331_0006_s01.png	1	331	6	1	train	weak_match	lower_only	visual_segment_selected_as_lower	nga	ŋa	52		52
p331_0007_s00	images/p331_0007_s00.png	0	331	7	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	tsheu	tsʰə	33	33	
p331_0007_s01	images/p331_0007_s01.png	0	331	7	1	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	le	lᴇ	33	33	
p331_0007_s02	images/p331_0007_s02.png	1	331	7	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	we	ɦᴇ	33		33
p331_0007_s03	images/p331_0007_s03.png	0	331	7	3	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	su	su	33	33	
p331_0009_s00	images/p331_0009_s00.png	1	331	9	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	dzeon	dzəŋ	11		11
p331_0009_s01	images/p331_0009_s01.png	1	331	9	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	to	tɒ	55		55
p331_0009_s02	images/p331_0009_s02.png	1	331	9	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	peq	pᴇʔ	5		5
p331_0009_s03	images/p331_0009_s03.png	1	331	9	3	train	matched	both_upper_lower	visual_segment_selected_as_lower	sau	sɤ	52		52
p331_0012_s00	images/p331_0012_s00.png	0	331	12	0	train	matched	upper_only	visual_segment_single_tone__lower_null	wu	ɦu	11	11	
p331_0012_s01	images/p331_0012_s01.png	0	331	12	1	train	matched	upper_only	visual_segment_single_tone__lower_null	chien	tɕʰiẽ	55	55	
p331_0012_s02	images/p331_0012_s02.png	0	331	12	2	train	matched	upper_only	visual_segment_single_tone__lower_null	wu	ɦu	55	55	
p331_0012_s03	images/p331_0012_s03.png	0	331	12	3	train	matched	upper_only	visual_segment_single_tone__lower_null	maen	mæ̃	52	52	
p331_0014_s00	images/p331_0014_s00.png	1	331	14	0	train	matched	lower_only	visual_segment_selected_as_lower	shiu	ɕy	335		335
p331_0014_s01	images/p331_0014_s01.png	0	331	14	1	train	matched	lower_only	visual_segment_single_tone__lower_null	to	tɒ	52	52	
p331_0015_s00	images/p331_0015_s00.png	0	331	15	0	train	matched	upper_only	visual_segment_single_tone__lower_null	ku	ku	335	335	
p331_0016_s00	images/p331_0016_s00.png	1	331	16	0	train	matched	lower_only	visual_segment_selected_as_lower	be	bᴇ	113		113
p331_0020_s00	images/p331_0020_s00.png	1	331	20	0	train	matched	lower_only	visual_segment_selected_as_lower	saon	sɒŋ	52		52
p331_0022_s00	images/p331_0022_s00.png	0	331	22	0	train	matched	upper_only	visual_segment_single_tone__lower_null	teon	təŋ	335	335	
p331_0024_s00	images/p331_0024_s00.png	1	331	24	0	train	matched	lower_only	visual_segment_selected_as_lower	deu	də	231		231
p331_0025_s00	images/p331_0025_s00.png	0	331	25	0	train	matched	upper_only	visual_segment_single_tone__lower_null	di	di	11	11	
p331_0026_s00	images/p331_0026_s00.png	1	331	26	0	train	matched	lower_only	visual_segment_selected_as_lower	mheq	hmᴇʔ	3		3
p331_0026_s01	images/p331_0026_s01.png	1	331	26	1	train	matched	lower_only	visual_segment_selected_as_lower	ia	ia	52		52
p331_0027_s00	images/p331_0027_s00.png	0	331	27	0	train	weak_match	no_detected_tone_digits	visual_segment_single_tone__lower_null	mheq	hmᴇʔ	45	45	
p332_0002_s00	images/p332_0002_s00.png	1	332	2	0	train	matched	lower_only	visual_segment_selected_as_lower	ko	kɒ	33		33
p332_0003_s00	images/p332_0003_s00.png	1	332	3	0	train	matched	lower_only	visual_segment_selected_as_lower	tson	tsoŋ	335		335
p332_0004_s00	images/p332_0004_s00.png	0	332	4	0	train	matched	upper_only	visual_segment_single_tone__lower_null	tsaen	tsæ̃	335	335	
p332_0005_s00	images/p332_0005_s00.png	1	332	5	0	train	matched	lower_only	visual_segment_selected_as_lower	be	bᴇ	11		11
p332_0006_s00	images/p332_0006_s00.png	0	332	6	0	train	matched	upper_only	visual_segment_single_tone__lower_null	tsy	tsɿ	335	335	
p332_0007_s00	images/p332_0007_s00.png	1	332	7	0	train	matched	lower_only	visual_segment_selected_as_lower	saon	sɒŋ	52		52
p332_0008_s00	images/p332_0008_s00.png	0	332	8	0	train	matched	upper_only	visual_segment_single_tone__lower_null	fu	fu	33	33	
p332_0009_s00	images/p332_0009_s00.png	0	332	9	0	train	matched	upper_only	visual_segment_single_tone__lower_null	to	tɒ	335	335	
p332_0010_s00	images/p332_0010_s00.png	0	332	10	0	train	matched	upper_only	visual_segment_single_tone__lower_null	thin	tʰiŋ	52	52	
p332_0011_s00	images/p332_0011_s00.png	0	332	11	0	train	low_match	upper_only	visual_segment_single_tone__lower_null	ghaon	ɦɒŋ	113	113	
p332_0012_s00	images/p332_0012_s00.png	0	332	12	0	train	matched	no_detected_tone_digits	visual_segment_single_tone__lower_null	veen	vẽ	11	11	
