row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source,ipa_from_wupin,ipa_conversion_status,ipa_label_source,wupin_from_ipa,wupin_from_ipa_status
r05741,320,油腻,yeu11gni52,yeu2;yeu6gni2;gni6,,ɦini,True,result_all_converted.xlsx,ɦɤ¹¹ȵi⁵²,ok,rule_from_trusted_wupin,yeu11gni52,ok
r05742,320,爽口,saon335kheu52,,,sŋkʰlkitl,True,result_all_converted.xlsx,sɒŋ³³⁵kʰɤ⁵²,ok,rule_from_trusted_wupin,saon335kheu52,ok
r05743,320,口感清爽,kheu335keen55chin55saon52,,油腻煞哉顶好咯东西吃些,,True,result_all_converted.xlsx,kʰɤ³³⁵kẽ⁵⁵tɕʰiŋ⁵⁵sɒŋ⁵²,ok,rule_from_trusted_wupin,kheu335keen55chin55saon52,ok
r05744,320,糯,no11,,黏而软,knott,True,result_all_converted.xlsx,no¹¹,ok,rule_from_trusted_wupin,no11,ok
r05745,320,水罗,sy335lo52,sy3;se3,水分多嘴脯燥火火独想吃些咯东西,ksloklkktzpt,True,result_all_converted.xlsx,sy³³⁵lo⁵²,ok,rule_from_trusted_wupin,sy335lo52,ok
r05746,320,松脆,son33tshe55,son1;son1,酥脆,isoŋtsʰl,True,result_all_converted.xlsx,soŋ³³tsʰe⁵⁵,ok,rule_from_trusted_wupin,son33tshe55,ok
r05747,320,入味,zeq1bi55,zhiq8b1o;mi6;mi6;vi6,菜肴有滋味还唔有味再烧烧,kzʔbilklll,True,result_all_converted.xlsx,zəʔ¹bi⁵⁵,ok,rule_from_trusted_wupin,zeq1bi55,ok
r05748,320,煞口,saeq3kheu55,,解除原先的口味油肉吃过酱萝卜一块蛮,skʰllt,True,result_all_converted.xlsx,sæʔ³kʰɤ⁵⁵,ok,rule_from_trusted_wupin,saeq3kheu55,ok
r05749,320,蛮,mhaen52,mnaen1;maen2;maen2;mhaeq7,咯,l,True,result_all_converted.xlsx,m̥æ̃⁵²,ok,rule_from_trusted_wupin,mhaen52,ok
r05750,320,香,shian52,,,ɕiaŋ,True,result_all_converted.xlsx,ɕiaŋ⁵²,ok,rule_from_trusted_wupin,shian52,ok
r05751,320,臭,tsheu33,,,tsʰɤ,True,result_all_converted.xlsx,tsʰɤ³³,ok,rule_from_trusted_wupin,tsheu33,ok
r05752,320,出气,tsheq3chi55,tsheq7;tsheq7,指食品因包装不严密失去特有气味罐头唔有盖,tsʰttŋltl,True,result_all_converted.xlsx,tsʰəʔ³tɕʰi⁵⁵,ok,rule_from_trusted_wupin,tsheq3chi55,ok
r05753,320,好,hau335,rdu5;hau3,茶叶哉,tkt,True,result_all_converted.xlsx,hɒ³³⁵,ok,rule_from_trusted_wupin,hau335,ok
r05754,320,哈喇,ha33la52,ha1,指腌肉等日久变质发涩火腿哉,lhɡafʔkl,True,result_all_converted.xlsx,ha³³la⁵²,ok,rule_from_trusted_wupin,ha33la52,ok
r05755,320,饱,pau335,,,pɒ,True,result_all_converted.xlsx,pɒ³³⁵,ok,rule_from_trusted_wupin,pau335,ok
r05756,320,曹,dzau231,dzau2;dzau4,饿晏快哉肚皮煞哉饥饿感毛笋吃得,,True,result_all_converted.xlsx,dzɒ²³¹,ok,rule_from_trusted_wupin,dzau231,ok
r05757,320,有些,yeu115soeq54,bo5;5,,f,True,result_all_converted.xlsx,ɦɤ¹¹⁵siøʔ⁵⁴,ok,rule_from_trusted_wupin,yeu115soeq54,ok
r05758,320,肚饥,tu335ci52,tu5;du4ci1;ct1;ci1,饿饭煮煮好东味有些哉,ltdutɕilflkʔl,True,result_all_converted.xlsx,tu³³⁵tɕi⁵²,ok,rule_from_trusted_wupin,tu335ci52,ok
r05759,320,饿,ngo11,,极饿介咯奥冒有两日唔有吃饭哉,ŋoifʑbt,True,result_all_converted.xlsx,ŋo¹¹,ok,rule_from_trusted_wupin,ngo11,ok
r05760,320,口渴,kheu335kheq54,,煞哉,llkʰkʰʔ,True,result_all_converted.xlsx,kʰɤ³³⁵kʰəʔ⁵⁴,ok,rule_from_trusted_wupin,kheu335kheq54,ok
r05761,320,瞌,kheq45,,倦,lkʰʔtsʰoŋl,True,result_all_converted.xlsx,kʰəʔ⁴⁵,ok,rule_from_trusted_wupin,kheq45,ok
r05762,320,吃力,keq3liq5,keq7;chiq7,累,lltɕʰiʔliʔ,True,result_all_converted.xlsx,kəʔ³liʔ⁵,ok,rule_from_trusted_wupin,keq3liq5,ok
r05763,321,乏,vaeq23,,,vʔ,True,result_all_converted.xlsx,væʔ²³,ok,rule_from_trusted_wupin,vaeq23,ok
r05764,321,气闷,chi33mheen33,mheen1;meen6,,tɕʰim,True,result_all_converted.xlsx,tɕʰi³³m̥ẽ³³,ok,rule_from_trusted_wupin,chi33mheen33,ok
r05765,321,晕,yoen11,,,,True,result_all_converted.xlsx,ɦøŋ¹¹,ok,rule_from_trusted_wupin,yoen11,ok
r05766,321,痛,thon33,,,tʰoŋ,True,result_all_converted.xlsx,tʰoŋ³³,ok,rule_from_trusted_wupin,thon33,ok
r05767,321,胀,tsan33,,,ktsaŋ,True,result_all_converted.xlsx,tsaŋ³³,ok,rule_from_trusted_wupin,tsan33,ok
r05768,321,木,moq23,,没了感觉,moʔʔ,True,result_all_converted.xlsx,moʔ²³,ok,rule_from_trusted_wupin,moq23,ok
r05769,321,麻,mo231,mo2;mo2;mo2;mo2,一种触电或蚂蚁爬动似的不舒服的感觉坐得半日脚,kmoltillll,True,result_all_converted.xlsx,mo²³¹,ok,rule_from_trusted_wupin,mo231,ok
r05770,321,也,gha113,gha4;ya4;ya4;ye4,患哉,tt,True,result_all_converted.xlsx,ɦa¹¹³,ok,rule_from_trusted_wupin,gha113,ok
r05771,321,痒,yan113,,,ɦiaŋ,True,result_all_converted.xlsx,ɦaŋ¹¹³,ok,rule_from_trusted_wupin,yan113,ok
r05772,321,迹,ciq45,,,,True,result_all_converted.xlsx,tɕiʔ⁴⁵,ok,rule_from_trusted_wupin,ciq45,ok
r05773,321,发戳,faeq3tshoq5,faeq7;faeq7,刺挠,ʑfʔtsʰoʔ,True,result_all_converted.xlsx,fæʔ³tsʰoʔ⁵,ok,rule_from_trusted_wupin,faeq3tshoq5,ok
r05774,321,心疲,shin33bi52,,恶心,iŋf,True,result_all_converted.xlsx,ɕiŋ³³bi⁵²,ok,rule_from_trusted_wupin,shin33bi52,ok
r05775,321,发荡,faeq3dan55,faeq7;faeq7dan6;daon4;daon4;daon4;ddon4;daon6,心慌,ifʔdɒŋ,True,result_all_converted.xlsx,fæʔ³daŋ⁵⁵,ok,rule_from_trusted_wupin,faeq3dan55,ok
r05776,321,体泰,thi335tha52,tha5;tha5;tha5,宽裕从容早些走些,ktʰitʰakk,True,result_all_converted.xlsx,tʰi³³⁵tʰa⁵²,ok,rule_from_trusted_wupin,thi335tha52,ok
r05777,321,安航,een33ghaon52,,安定,,True,result_all_converted.xlsx,ẽ³³ɦɒŋ⁵²,ok,rule_from_trusted_wupin,een33ghaon52,ok
r05778,321,落胃,loq1we55,,舒服满意,loʔfiul,True,result_all_converted.xlsx,loʔ¹ɦe⁵⁵,ok,rule_from_trusted_wupin,loq1we55,ok
r05779,321,腻心,gni11shin52,gni2;gni6,脏得让人恶心,ȵiɕiŋil,True,result_all_converted.xlsx,ȵi¹¹ɕiŋ⁵²,ok,rule_from_trusted_wupin,gni11shin52,ok
r05780,321,畅,tshan33,,舒畅一脸盆咯蚕豆赞末吃哉,tsʰaŋʔlklzk,True,result_all_converted.xlsx,tsʰaŋ³³,ok,rule_from_trusted_wupin,tshan33,ok
r05781,321,煞渴,saeq3kheq5,,过瘾吃一些些勿要吃末就吃畅,ksʔkʰʔikli,True,result_all_converted.xlsx,sæʔ³kʰəʔ⁵,ok,rule_from_trusted_wupin,saeq3kheq5,ok
r05782,321,忙,man231,man2;maon2,,tmŋ,True,result_all_converted.xlsx,maŋ²³¹,ok,rule_from_trusted_wupin,man231,ok
r05783,321,空,khuon52,khuon5;khuon5,空闲,ikʰuoŋi,True,result_all_converted.xlsx,kʰuoŋ⁵²,ok,rule_from_trusted_wupin,khuon52,ok
r05784,321,闲空,ghaen11khuon52,yen2;yen2khuon5;khuon5,,kɦæ̃kʰuoŋ,True,result_all_converted.xlsx,ɦæ̃¹¹kʰuoŋ⁵²,ok,rule_from_trusted_wupin,ghaen11khuon52,ok
r05785,321,好听,hau335thin52,rdu5;hau3thin5,,flhɒtʰiŋ,True,result_all_converted.xlsx,hɒ³³⁵tʰiŋ⁵²,ok,rule_from_trusted_wupin,hau335thin52,ok
r05786,321,难听,naen11thin55,naen2;naen6thin5,,lntʰiŋ,True,result_all_converted.xlsx,næ̃¹¹tʰiŋ⁵⁵,ok,rule_from_trusted_wupin,naen11thin55,ok
r05787,321,有什相,yeu115zeq5shian52,zeq8;zeoq8shian5;shian5,看来数量很多其实不多一缸米看看,ɦizəʔiŋkkltliikʔʔi,True,result_all_converted.xlsx,ɦɤ¹¹⁵zəʔ⁵ɕiaŋ⁵²,ok,rule_from_trusted_wupin,yeu115zeq5shian52,ok
r05788,321,壮,tsaon33,,肥胖指人胖,ttsɒŋt,True,result_all_converted.xlsx,tsɒŋ³³,ok,rule_from_trusted_wupin,tsaon33,ok
r05789,322,瘦,seu33,,瘤指人瘦人还是生得些好要介壮,sɤsaŋik,True,result_all_converted.xlsx,sɤ³³,ok,rule_from_trusted_wupin,seu33,ok
r05790,322,精,cin52,,指肉瘦猪肉精本字为腈集韵子盈,ttiŋftti,True,result_all_converted.xlsx,tɕiŋ⁵²,ok,rule_from_trusted_wupin,cin52,ok
r05791,322,切,chiq45,,肉之粹者,lk,True,result_all_converted.xlsx,tɕʰiʔ⁴⁵,ok,rule_from_trusted_wupin,chiq45,ok
r05792,322,肥,bi231,vi2,指肉肥猪肉,bi,True,result_all_converted.xlsx,bi²³¹,ok,rule_from_trusted_wupin,bi231,ok
r05793,322,扎实,tsaq3zeq5,tsaeq7;tsaeq7;tsaeq7;tsaeq7,,ltsʔzʔi,True,result_all_converted.xlsx,tsaʔ³zəʔ⁵,ok,rule_from_trusted_wupin,tsaq3zeq5,ok
r05794,322,结实,ciq3zeq5,,,tɕiʔzʔ,True,result_all_converted.xlsx,tɕiʔ³zəʔ⁵,ok,rule_from_trusted_wupin,ciq3zeq5,ok
r05795,322,弱,zoq23,,指人虚弱介大年纪再加生得场病人也哉,zoʔklt,True,result_all_converted.xlsx,zoʔ²³,ok,rule_from_trusted_wupin,zoq23,ok
r05796,322,虚,shiu52,,指人因病或缺乏营养而虚弱,ɕykllkf,True,result_all_converted.xlsx,ɕiɤ⁵²,ok,rule_from_trusted_wupin,shiu52,ok
r05797,322,亏,chiu52,khue1,指人因某一方面原因而虚弱伊葛卵人是做产咯之,kʰukffit,True,result_all_converted.xlsx,tɕʰiɤ⁵²,ok,rule_from_trusted_wupin,chiu52,ok
r05798,322,故,ku335,cny;cnx;e,大鱼大肉吃得会好咯,yktl,True,result_all_converted.xlsx,ku³³⁵,ok,rule_from_trusted_wupin,ku335,ok
r05799,322,惺,,,刚睡醒眼晴模糊不清的样子,,False,result_all_converted.xlsx,,ok,rule_from_trusted_wupin,,ok
r05800,322,老,lau113,lau4;lau6,,lɒ,True,result_all_converted.xlsx,lɒ¹¹³,ok,rule_from_trusted_wupin,lau113,ok
r05801,322,后生,gheu115san52,gheu4;gheu4;gheu4;gheu6san1;seon1,,ɦsaŋlts,True,result_all_converted.xlsx,ɦɤ¹¹⁵saŋ⁵²,ok,rule_from_trusted_wupin,gheu115san52,ok
r05802,322,年轻,gnien11chin52,,伊亨个时光还蛮蛮味,,True,result_all_converted.xlsx,ȵiẽ¹¹tɕʰiŋ⁵²,ok,rule_from_trusted_wupin,gnien11chin52,ok
r05803,322,年纪轻,gnien11ci55chin52,,,ʔȵitɕiiŋ,True,result_all_converted.xlsx,ȵiẽ¹¹tɕi⁵⁵tɕʰiŋ⁵²,ok,rule_from_trusted_wupin,gnien11ci55chin52,ok
r05804,322,好看,hau335kheen52,rdu5;hau3,指人或物好看,ɒkʰẽʔ,True,result_all_converted.xlsx,hɒ³³⁵kʰẽ⁵²,ok,rule_from_trusted_wupin,hau335kheen52,ok
r05805,322,漂亮,phiau33lian55,phiau1;phiau1;phiau1;phiau3,指人好看,ipʰiɒliaŋli,True,result_all_converted.xlsx,pʰiɒ³³liaŋ⁵⁵,ok,rule_from_trusted_wupin,phiau33lian55,ok
r05806,322,齐整,ji11tseon55,zhi2;zhi2;zhi2,,ʑitsəŋ,True,result_all_converted.xlsx,dʑi¹¹tsəŋ⁵⁵,ok,rule_from_trusted_wupin,ji11tseon55,ok
r05807,322,登样,teon33yan55,,,ftŋɦiaŋ,True,result_all_converted.xlsx,təŋ³³ɦaŋ⁵⁵,ok,rule_from_trusted_wupin,teon33yan55,ok
r05808,322,细洁,shi33ciq3,,细腻光洁,itiʔtt,True,result_all_converted.xlsx,ɕi³³tɕiʔ³,ok,rule_from_trusted_wupin,shi33ciq3,ok
r05809,322,出客,tsheq3khaq5,tsheq7;tsheq7,漂亮大方,ltsʰʔkʰaʔ,True,result_all_converted.xlsx,tsʰəʔ³kʰaʔ⁵,ok,rule_from_trusted_wupin,tsheq3khaq5,ok
r05810,322,上照,zan115tsau52,zan4;zaon4;zaon4;zaon4;zaon4;zaon6,,lŋtɒ,True,result_all_converted.xlsx,zaŋ¹¹⁵tsɒ⁵²,ok,rule_from_trusted_wupin,zan115tsau52,ok
r05811,322,挺刮,thin335kuaeq54,,,lflltiŋkuaʔ,True,result_all_converted.xlsx,tʰiŋ³³⁵kuæʔ⁵⁴,ok,rule_from_trusted_wupin,thin335kuaeq54,ok
r05812,322,衣服平整,i33voq5bin55tseon52,,,,True,result_all_converted.xlsx,i³³voʔ⁵biŋ⁵⁵tsəŋ⁵²,ok,rule_from_trusted_wupin,i33voq5bin55tseon52,ok
r05813,322,灵光,lin11kuaon52,kuaon1,,liŋkuɒŋff,True,result_all_converted.xlsx,liŋ¹¹kuɒŋ⁵²,ok,rule_from_trusted_wupin,lin11kuaon52,ok
r05814,322,难看,naen11kheen55,naen2;naen6,指人或物不好看,nkʰẽ,True,result_all_converted.xlsx,næ̃¹¹kʰẽ⁵⁵,ok,rule_from_trusted_wupin,naen11kheen55,ok
r05815,322,老相,lau115shian52,lau4;lau6shian5;shian5,指人显得比实际年龄要老个大姑娘人蛮好就,tllɒɕiaŋktltkt,True,result_all_converted.xlsx,lɒ¹¹⁵ɕiaŋ⁵²,ok,rule_from_trusted_wupin,lau115shian52,ok
r05816,322,是生得有些,zy115san55teq5yeu55soeq54,ze4;ze4;zeq8san1;seon1teq7;teoq7bo5;5,,k,True,result_all_converted.xlsx,zy¹¹⁵saŋ⁵⁵təʔ⁵ɦɤ⁵⁵siøʔ⁵⁴,ok,rule_from_trusted_wupin,zy115san55teq5yeu55soeq54,ok
r05817,322,活泛,weq1faen55,wog8;woeq8;woq8;woq8faen5;vaeq8,指人活泼灵活,ɦuʔfæ̃,True,result_all_converted.xlsx,ɦəʔ¹fæ̃⁵⁵,ok,rule_from_trusted_wupin,weq1faen55,ok
r05818,322,死闭闭,sy335pi55pi52,sy3;shi3,指人死板不活泼阿哥人有些咯一些,ipipil,True,result_all_converted.xlsx,sy³³⁵pi⁵⁵pi⁵²,ok,rule_from_trusted_wupin,sy335pi55pi52,ok
r05819,323,勿活泛,veq1weq5faen52,wog8;woeq8;woq8;woq8faen5;vaeq8,,z,True,result_all_converted.xlsx,vəʔ¹ɦəʔ⁵fæ̃⁵²,ok,rule_from_trusted_wupin,veq1weq5faen52,ok
r05820,323,时派,zy11pha55,,时髦,llzpʰallt,True,result_all_converted.xlsx,zy¹¹pʰa⁵⁵,ok,rule_from_trusted_wupin,zy11pha55,ok
r05821,323,摩登,mo11teon52,,,motəŋ,True,result_all_converted.xlsx,mo¹¹təŋ⁵²,ok,rule_from_trusted_wupin,mo11teon52,ok
r05822,323,落魄,loq1phaq5,phaq7;pheq7;pheq7;phoq7;boq8;boq8;thoq7,不整齐不干净,tloʔtʰoʔtf,True,result_all_converted.xlsx,loʔ¹pʰaʔ⁵,ok,rule_from_trusted_wupin,loq1phaq5,ok
r05823,323,拉带,iha33ta55,laeq8,,llataʔ,True,result_all_converted.xlsx,i̥a³³ta⁵⁵,ok,rule_from_trusted_wupin,iha33ta55,ok
r05824,323,聪明,tshon33meen55,meen4;min2,,lltsʰoŋmiŋ,True,result_all_converted.xlsx,tsʰoŋ³³mẽ⁵⁵,ok,rule_from_trusted_wupin,tshon33meen55,ok
r05825,323,呆,te52,te1;nge2,,,True,result_all_converted.xlsx,te⁵²,ok,rule_from_trusted_wupin,te52,ok
r05826,323,强,chian335,jian2,能干伊有些咯东西蛮蛮会修咯健壮,,True,result_all_converted.xlsx,tɕʰiaŋ³³⁵,ok,rule_from_trusted_wupin,chian335,ok
r05827,323,活要活得,weq1iau55weq5teq54,wog8;woeq8;woq8;woq8tau1;iau5wog8;woeq8;woq8;woq8teq7;teoq7,死要死得快方言字本字为会广,fkk,True,result_all_converted.xlsx,ɦəʔ¹iɒ⁵⁵ɦəʔ⁵təʔ⁵⁴,ok,rule_from_trusted_wupin,weq1iau55weq5teq54,ok
r05828,323,韵,yoen11,,黄外切,itl,True,result_all_converted.xlsx,ɦøŋ¹¹,ok,rule_from_trusted_wupin,yoen11,ok
r05829,323,精,cin52,,精明,tɕiŋll,True,result_all_converted.xlsx,tɕiŋ⁵²,ok,rule_from_trusted_wupin,cin52,ok
r05830,323,糊涂,wu11du52,ghm;gnm;wu6du2,,ɦuds,True,result_all_converted.xlsx,ɦu¹¹du⁵²,ok,rule_from_trusted_wupin,wu11du52,ok
r05831,323,煞纳,saeq3neq5,neq8;noeq8,干练,ksʔnʔ,True,result_all_converted.xlsx,sæʔ³nəʔ⁵,ok,rule_from_trusted_wupin,saeq3neq5,ok
r05832,323,落索,loq1soq5,,利索,kloʔsoʔl,True,result_all_converted.xlsx,loʔ¹soʔ⁵,ok,rule_from_trusted_wupin,loq1soq5,ok
r05833,323,内行,ne11ghan11,yin2;yin2;ghaon2;ghaon2,,nɦŋŋ,True,result_all_converted.xlsx,ne¹¹ɦaŋ¹¹,ok,rule_from_trusted_wupin,ne11ghan11,ok
r05834,323,在行,dze115ghan52,uze4;ze4yin2;yin2;ghaon2;ghaon2,,dzɦɒŋl,True,result_all_converted.xlsx,dze¹¹⁵ɦaŋ⁵²,ok,rule_from_trusted_wupin,dze115ghan52,ok
r05835,323,外行,nga11ghan11,nga6;wa6yin2;yin2;ghaon2;ghaon2,,tŋaɦɒŋi,True,result_all_converted.xlsx,ŋa¹¹ɦaŋ¹¹,ok,rule_from_trusted_wupin,nga11ghan11,ok
r05836,323,老实,lau115zeq54,lau4;lau6,,ilɒzəʔ,True,result_all_converted.xlsx,lɒ¹¹⁵zəʔ⁵⁴,ok,rule_from_trusted_wupin,lau115zeq54,ok
r05837,323,滑头,waeq1deu52,,滑,ɦuʔd,True,result_all_converted.xlsx,ɦæʔ¹dɤ⁵²,ok,rule_from_trusted_wupin,waeq1deu52,ok
r05838,323,爽气,saon335chi52,,直爽,sɒŋtɕʰikti,True,result_all_converted.xlsx,sɒŋ³³⁵tɕʰi⁵²,ok,rule_from_trusted_wupin,saon335chi52,ok
r05839,323,爽快,saon335khua52,krua5;khau5,直爽舒畅,sɒŋkʰuasliz,True,result_all_converted.xlsx,sɒŋ³³⁵kʰua⁵²,ok,rule_from_trusted_wupin,saon335khua52,ok
r05840,323,忠厚,tson33gheu55,,,ttsoŋɦkk,True,result_all_converted.xlsx,tsoŋ³³ɦɤ⁵⁵,ok,rule_from_trusted_wupin,tson33gheu55,ok
r05841,323,顶真,teon335tseen52,tin3,认真,tiŋtsẽlis,True,result_all_converted.xlsx,təŋ³³⁵tsẽ⁵²,ok,rule_from_trusted_wupin,teon335tseen52,ok
r05842,323,乖刁,kua33tiau52,,狡滑,kuatiɒ,True,result_all_converted.xlsx,kua³³tiɒ⁵²,ok,rule_from_trusted_wupin,kua33tiau52,ok
r05843,323,奸习,kaen33jiq5,kaen1;kaen1;kaer2;cien1;cien1;cien1,狡诈,,True,result_all_converted.xlsx,kæ̃³³dʑiʔ⁵,ok,rule_from_trusted_wupin,kaen33jiq5,ok
r05844,323,傲,ngau11,,骄傲,ŋɒ,True,result_all_converted.xlsx,ŋɒ¹¹,ok,rule_from_trusted_wupin,ngau11,ok
r05845,324,第八章,di11paeq1tsaon11,,,,True,result_all_converted.xlsx,di¹¹pæʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin,di11paeq1tsaon11,ok
r05846,324,客气,khaq3chi55,,谦虚,kʰatii,True,result_all_converted.xlsx,kʰaʔ³tɕʰi⁵⁵,ok,rule_from_trusted_wupin,khaq3chi55,ok
r05847,324,煞照,saeq3tsau55,,厉害,sʔtsŋli,True,result_all_converted.xlsx,sæʔ³tsɒ⁵⁵,ok,rule_from_trusted_wupin,saeq3tsau55,ok
r05848,324,凶,shion52,shion1,,,True,result_all_converted.xlsx,ɕioŋ⁵²,ok,rule_from_trusted_wupin,shion52,ok
r05849,324,俏察,chiau33tshaeq3,,指人稍不如意就生气变脸,tʰiɒtsʰʔ,True,result_all_converted.xlsx,tɕʰiɒ³³tsʰæʔ³,ok,rule_from_trusted_wupin,chiau33tshaeq3,ok
r05850,324,破赖,pha33la33,phā5;pho5,指女性撒泼凶横,ipʰalal,True,result_all_converted.xlsx,pʰa³³la³³,ok,rule_from_trusted_wupin,pha33la33,ok
r05851,324,热络,gniq1loq5,,亲密,niʔloʔf,True,result_all_converted.xlsx,ȵiʔ¹loʔ⁵,ok,rule_from_trusted_wupin,gniq1loq5,ok
r05852,324,和气,wu11chi55,wu2;wu6;wu6;gho2;gho6;gho6;gho6;gho6,,llɦoti,True,result_all_converted.xlsx,ɦu¹¹tɕʰi⁵⁵,ok,rule_from_trusted_wupin,wu11chi55,ok
r05853,324,善,zeen113,zeen4;zoen4,,,True,result_all_converted.xlsx,zẽ¹¹³,ok,rule_from_trusted_wupin,zeen113,ok
r05854,324,良善,lian11zeen55,zeen4;zoen4,,liaŋzẽ,True,result_all_converted.xlsx,liaŋ¹¹zẽ⁵⁵,ok,rule_from_trusted_wupin,lian11zeen55,ok
r05855,324,贼腔,zhiq1chian52,dzeoq8;dzeoq8;zeoq8,言行令人生厌僚同学捺个咯,zʔtiaŋit,True,result_all_converted.xlsx,ʑiʔ¹tɕʰiaŋ⁵²,ok,rule_from_trusted_wupin,zhiq1chian52,ok
r05856,324,断命,toen335min52,toen3;toen5;toen5;doen4,指人言行令人无法忍受,kdømiŋkl,True,result_all_converted.xlsx,tøŋ³³⁵miŋ⁵²,ok,rule_from_trusted_wupin,toen335min52,ok
r05857,324,仔细,tsy335shi52,,心细,fltsɕi,True,result_all_converted.xlsx,tsy³³⁵ɕi⁵²,ok,rule_from_trusted_wupin,tsy335shi52,ok
r05858,324,粗心,tshu33shin52,,,ftsʰuɕiŋ,True,result_all_converted.xlsx,tsʰu³³ɕiŋ⁵²,ok,rule_from_trusted_wupin,tshu33shin52,ok
r05859,324,毛躁,mhau33tshau55,mhau1;mau2,粗糙伊做事体式个,mɒtsʰɒkk,True,result_all_converted.xlsx,m̥ɒ³³tsʰɒ⁵⁵,ok,rule_from_trusted_wupin,mhau33tshau55,ok
r05860,324,搭浆,taeq3cian52,,马虎,tʔtɕiaŋ,True,result_all_converted.xlsx,tæʔ³tɕiaŋ⁵²,ok,rule_from_trusted_wupin,taeq3cian52,ok
r05861,324,勤谨,jin11cin55,,勤,dʑiŋtɕiŋk,True,result_all_converted.xlsx,dʑiŋ¹¹tɕiŋ⁵⁵,ok,rule_from_trusted_wupin,jin11cin55,ok
r05862,324,懒惰,laen115do52,bon;9op,,,True,result_all_converted.xlsx,læ̃¹¹⁵do⁵²,ok,rule_from_trusted_wupin,laen115do52,ok
r05863,324,无结煞,wu11ciq5saeq54,,,ŋtɕiʔsʔ,True,result_all_converted.xlsx,ɦu¹¹tɕiʔ⁵sæʔ⁵⁴,ok,rule_from_trusted_wupin,wu11ciq5saeq54,ok
r05864,324,小气,shiau335chi52,,,iiɒti,True,result_all_converted.xlsx,ɕiɒ³³⁵tɕʰi⁵²,ok,rule_from_trusted_wupin,shiau335chi52,ok
r05865,324,狗尺,keu335tshaq54,lsridg7;tsheoq7,,,True,result_all_converted.xlsx,kɤ³³⁵tsʰaʔ⁵⁴,ok,rule_from_trusted_wupin,keu335tshaq54,ok
r05866,324,大方,da11faon11,do6,,dafɒŋ,True,result_all_converted.xlsx,da¹¹fɒŋ¹¹,ok,rule_from_trusted_wupin,da11faon11,ok
r05867,324,得人心,teq3zeen55shin52,teq7;teoq7gnin2,指小孩或女孩活泼可爱,təŋiŋɕiŋtt,True,result_all_converted.xlsx,təʔ³zẽ⁵⁵ɕiŋ⁵²,ok,rule_from_trusted_wupin,teq3zeen55shin52,ok
r05868,324,可怜,kho335lien52,,,lkʰoliẽ,True,result_all_converted.xlsx,kʰo³³⁵liẽ⁵²,ok,rule_from_trusted_wupin,kho335lien52,ok
r05869,324,罪过,dze115ku52,uze4;ze4,小小年纪爹娘都唔有哉真当,ttzkul,True,result_all_converted.xlsx,dze¹¹⁵ku⁵²,ok,rule_from_trusted_wupin,dze115ku52,ok
r05870,324,可恶,kho335u52,bo,,kkʰoulkʰooʔ,True,result_all_converted.xlsx,kʰo³³⁵u⁵²,ok,rule_from_trusted_wupin,kho335u52,ok
r05871,324,讨人厌,thau335zeen55ien52,thau5;thau5gnin2,让人讨厌,iklktʰɒŋiŋiẽki,True,result_all_converted.xlsx,tʰɒ³³⁵zẽ⁵⁵iẽ⁵²,ok,rule_from_trusted_wupin,thau335zeen55ien52,ok
r05872,324,讨债,thau335tsa52,thau5;thau5,麻烦葛桩事体有些哉,itʰɒtsalktt,True,result_all_converted.xlsx,tʰɒ³³⁵tsa⁵²,ok,rule_from_trusted_wupin,thau335tsa52,ok
r05873,324,填债,dien11tsa55,grcr2;dien4,小孩儿听话,tdiẽtsai,True,result_all_converted.xlsx,diẽ¹¹tsa⁵⁵,ok,rule_from_trusted_wupin,dien11tsa55,ok
r05874,324,吓煞人,haq3saeq5zeen52,haq7;heoq7gnin2,可怕,khaʔsʔnŋt,True,result_all_converted.xlsx,haʔ³sæʔ⁵zẽ⁵²,ok,rule_from_trusted_wupin,haq3saeq5zeen52,ok
r05875,325,吓人,haq3zeen52,haq7;heoq7gnin2,,lllhaʔȵiŋ,True,result_all_converted.xlsx,haʔ³zẽ⁵²,ok,rule_from_trusted_wupin,haq3zeen52,ok
r05876,325,活络,weq1loq5,wog8;woeq8;woq8;woq8,活泼,ɦʔloʔ,True,result_all_converted.xlsx,ɦəʔ¹loʔ⁵,ok,rule_from_trusted_wupin,weq1loq5,ok
r05877,325,死板,sy335paen52,sy3;shi3,,ɕip,True,result_all_converted.xlsx,sy³³⁵pæ̃⁵²,ok,rule_from_trusted_wupin,sy335paen52,ok
r05878,325,皮,bi231,,赖皮,bi,True,result_all_converted.xlsx,bi²³¹,ok,rule_from_trusted_wupin,bi231,ok
r05879,325,勿入调,veq1zeq5diau52,zhiq8diau6,不守规矩,vʔzʔdiɒ,True,result_all_converted.xlsx,vəʔ¹zəʔ⁵diɒ⁵²,ok,rule_from_trusted_wupin,veq1zeq5diau52,ok
r05880,325,儇,huaen52,,乖听话,,True,result_all_converted.xlsx,huæ̃⁵²,ok,rule_from_trusted_wupin,huaen52,ok
r05881,325,发修,faeq3shieu52,faeq7;faeq7,有趣本字为燕原指燕王哙受人唆使,fʔiẽllli,True,result_all_converted.xlsx,fæʔ³ɕiɤ⁵²,ok,rule_from_trusted_wupin,faeq3shieu52,ok
