sample_id	variant	source_split	wupin	ipa_digits_from_wupin	wupin_back	standalone_wupin_back	exact	standalone_exact	forward_status	backward_status
pdf128_p250_0011	original_export	train	nga11kuoq1	ŋa11kuoʔ1	nga11kuoq1	nga11kuoq1	1	1	ok	ok
pdf128_p250_0012	original_export	train	seu335tu52	sə335tu52	seu335tu52	seu335tu52	1	1	ok	ok
pdf128_p250_0013	original_export	train	san335dzeon52	saŋ335dzəŋ52	san335dzeon52	san335dzeon52	1	1	ok	ok
pdf128_p250_0014	original_export	train	san335kue52	saŋ335kuᴇ52	san335kue52	san335kue52	1	1	ok	ok
pdf128_p250_0015	original_export	train	dzeon11zy55	dzəŋ11zy55	dzeon11zy55	dzeon11zy55	1	1	ok	ok
pdf128_p250_0016	original_export	train	yen11dzeon11	ɦiẽ11dzəŋ11	yen11dzeon11	yen11dzeon11	1	1	ok	ok
pdf128_p250_0017	original_export	train	ku335shian52	ku335ɕiaŋ52	ku335shian52	ku335shian52	1	1	ok	ok
pdf128_p250_0018	original_export	train	cia33shian52	tɕia33ɕiaŋ52	cia33shian52	cia33shian52	1	1	ok	ok
pdf128_p250_0019	original_export	train	peen335bu52	pẽ335bu52	peen335bu52	peen335bu52	1	1	ok	ok
pdf128_p250_0020	original_export	train	nga11di11	ŋa11di11	nga11di11	nga11di11	1	1	ok	ok
pdf128_p250_0021	original_export	train	meen11ba52	mẽ11ba52	meen11ba52	meen11ba52	1	1	ok	ok
pdf128_p250_0022	original_export	train	di11tsy11	di11tsy11	di11tsy11	di11tsy11	1	1	ok	ok
pdf128_p250_0024	original_export	train	dzeon11li55	dzəŋ11li55	dzeon11li55	dzeon11li55	1	1	ok	ok
pdf128_p250_0025	original_export	train	shian33gho55	ɕiaŋ33ɦɒ55	shian33gho55	shian33gho55	1	1	ok	ok
pdf128_p250_0027	original_export	train	tsheen33faon52	tsʰẽ33fɒŋ52	tsheen33faon52	tsheen33faon52	1	1	ok	ok
pdf128_p250_0028	original_export	train	lu11	lu11	lu11	lu11	1	1	ok	ok
pdf129_p251_0000	original_export	train	ka33lu55	ka33lu55	ka33lu55	ka33lu55	1	1	ok	ok
pdf129_p251_0001	original_export	train	zan115pho55lu52	zaŋ115pʰɒ55lu52	zan115pho55lu52	zan115pho55lu52	1	1	ok	ok
pdf129_p251_0002	original_export	train	gho115pho55lu52	ɦɒ115pʰɒ55lu52	gho115pho55lu52	gho115pho55lu52	1	1	ok	ok
pdf129_p251_0003	original_export	train	da11ka11	da11ka11	da11ka11	da11ka11	1	1	ok	ok
pdf129_p251_0004	original_export	train	shiau335lu52	ɕiɤ335lu52	shiau335lu52	shiau335lu52	1	1	ok	ok
pdf129_p251_0005	original_export	train	lon113	loŋ113	lon113	lon113	1	1	ok	ok
pdf129_p251_0006	original_export	train	ghaon11	ɦɒŋ11	ghaon11	ghaon11	1	1	ok	ok
pdf129_p251_0007	original_export	train	zeq1zy55lu55kheu52	zᴇʔ1zy55lu55kʰə52	zeq1zy55lu55kheu52	zeq1zy55lu55kheu52	1	1	ok	ok
pdf129_p251_0008	original_export	train	tin33zy55lu55kheu52	tiŋ33zy55lu55kʰə52	tin33zy55lu55kheu52	tin33zy55lu55kheu52	1	1	ok	ok
pdf129_p251_0009	original_export	train	saen33tsho55lu55kheu52	sæ̃33tsʰɒ55lu55kʰə52	saen33tsho55lu55kheu52	saen33tsho55lu55kheu52	1	1	ok	ok
pdf129_p251_0010	original_export	train	sy33tsho33lu33kheu33	sy33tsʰɒ33lu33kʰə33	sy33tsho33lu33kheu33	sy33tsho33lu33kheu33	1	1	ok	ok
pdf129_p251_0011	original_export	train	dzeon11jian52	dzəŋ11dʑiaŋ52	dzeon11jian52	dzeon11jian52	1	1	ok	ok
pdf129_p251_0012	original_export	train	dzeon11meen52	dzəŋ11mẽ52	dzeon11meen52	dzeon11meen52	1	1	ok	ok
pdf129_p251_0013	original_export	train	sy335dzeon55meen52	sy335dzəŋ55mẽ52	sy335dzeon55meen52	sy335dzeon55meen52	1	1	ok	ok
pdf129_p251_0014	original_export	train	ghan11zeen55da52	ɦaŋ11zẽ55da52	ghan11zeen55da52	ghan11zeen55da52	1	1	ok	ok
pdf129_p251_0015	original_export	train	tseu335lu52	tsə335lu52	tseu335lu52	tseu335lu52	1	1	ok	ok
pdf129_p251_0016	original_export	train	tseu335lu55kheu52	tsə335lu55kʰə52	tseu335lu55kheu52	tseu335lu55kheu52	1	1	ok	ok
pdf129_p251_0017	original_export	train	hu335ciu55lu52	hu335tɕy55lu52	hu335ciu55lu52	hu335ciu55lu52	1	1	ok	ok
pdf129_p251_0018	original_export	train	thiq3lu55	tʰiʔ3lu55	thiq3lu55	thiq3lu55	1	1	ok	ok
pdf129_p251_0019	original_export	train	chi33ciu33lu33	tɕʰi33tɕy33lu33	chi33ciu33lu33	chi33ciu33lu33	1	1	ok	ok
pdf129_p251_0020	original_export	train	kuon33lu55	kuoŋ33lu55	kuon33lu55	kuon33lu55	1	1	ok	ok
pdf129_p251_0021	original_export	train	mha33lu55	hma33lu55	mha33lu55	mha33lu55	1	1	ok	ok
pdf129_p251_0022	original_export	train	chien33lu55	tɕʰiẽ33lu55	chien33lu55	chien33lu55	1	1	ok	ok
pdf129_p251_0023	original_export	train	daon11lu55	dɒŋ11lu55	daon11lu55	daon11lu55	1	1	ok	ok
pdf129_p251_0024	original_export	train	bi11daon11	bi11dɒŋ11	bi11daon11	bi11daon11	1	1	ok	ok
pdf129_p251_0025	original_export	train	lian11din52	liaŋ11diŋ52	lian11din52	lian11din52	1	1	ok	ok
pdf129_p251_0026	original_export	train	jiau231	dʑiɤ231	jiau231	jiau231	1	1	ok	ok
pdf129_p251_0027	original_export	train	ciu33dzaen55	tɕy33dzæ̃55	ciu33dzaen55	ciu33dzaen55	1	1	ok	ok
pdf129_p251_0028	original_export	train	dzaen115deu52	dzæ̃115də52	dzaen115deu52	dzaen115deu52	1	1	ok	ok
pdf130_p252_0001	original_export	train	hu335ciu55dzaen52	hu335tɕy55dzæ̃52	hu335ciu55dzaen52	hu335ciu55dzaen52	1	1	ok	ok
pdf130_p252_0002	original_export	train	chi33ciu33dzaen33	tɕʰi33tɕy33dzæ̃33	chi33ciu33dzaen33	chi33ciu33dzaen33	1	1	ok	ok
pdf130_p252_0003	original_export	train	mo115deu52	mɒ115də52	mo115deu52	mo115deu52	1	1	ok	ok
pdf130_p252_0004	original_export	train	du11zeen11deu11	du11zẽ11də11	du11zeen11deu11	du11zeen11deu11	1	1	ok	ok
pdf130_p252_0005	original_export	train	fi33ci55dzan52	fi33tɕi55dzaŋ52	fi33ci55dzan52	fi33ci55dzan52	1	1	ok	ok
pdf130_p252_0006	original_export	train	hu335ciu52	hu335tɕy52	hu335ciu52	hu335ciu52	1	1	ok	ok
pdf130_p252_0007	original_export	train	hu335ciu52	hu335tɕy52	hu335ciu52	hu335ciu52	1	1	ok	ok
pdf130_p252_0008	original_export	train	khaq3ciu52	kʰaʔ3tɕy52	khaq3ciu52	khaq3ciu52	1	1	ok	ok
pdf130_p252_0009	original_export	train	hu33seoq3ciu33	hu33səʔ3tɕy33	hu33seoq3ciu33	hu33seoq3ciu33	1	1	ok	ok
pdf130_p252_0010	original_export	train	chi33ciu33	tɕʰi33tɕy33	chi33ciu33	chi33ciu33	1	1	ok	ok
pdf130_p252_0011	original_export	train	jiau11ciu11	dʑiɤ11tɕy11	jiau11ciu11	jiau11ciu11	1	1	ok	ok
pdf130_p252_0012	original_export	train	shiau335pa55ciu52	ɕiɤ335pa55tɕy52	shiau335pa55ciu52	shiau335pa55ciu52	1	1	ok	ok
pdf130_p252_0013	original_export	train	cieu33hu33ciu33	tɕiə33hu33tɕy33	cieu33hu33ciu33	cieu33hu33ciu33	1	1	ok	ok
pdf130_p252_0014	original_export	train	cieu33wu33ciu33	tɕiə33ɦu33tɕy33	cieu33wu33ciu33	cieu33wu33ciu33	1	1	ok	ok
pdf130_p252_0015	original_export	train	kha335ciu52	kʰa335tɕy52	kha335ciu52	kha335ciu52	1	1	ok	ok
pdf130_p252_0016	original_export	train	saen33kha55	sæ̃33kʰa55	saen33kha55	saen33kha55	1	1	ok	ok
pdf130_p252_0017	original_export	train	mha33thoq5ciu52	hma33tʰoʔ5tɕy52	mha33thoq5ciu52	mha33thoq5ciu52	1	1	ok	ok
pdf130_p252_0018	original_export	train	mha33daeq5khaeq54	hma33dæʔ5kʰæʔ54	mha33daeq5khaeq54	mha33daeq5khaeq54	1	1	ok	ok
pdf130_p252_0019	original_export	train	dien11ciu11	diẽ11tɕy11	dien11ciu11	dien11ciu11	1	1	ok	ok
pdf130_p252_0020	original_export	train	yeu115kue55dien55ciu52	ɦiə115kuᴇ55diẽ55tɕy52	yeu115kue55dien55ciu52	yeu115kue55dien55ciu52	1	1	ok	ok
pdf130_p252_0021	original_export	train	wu11kue55dien55ciu52	ɦu11kuᴇ55diẽ55tɕy52	wu11kue55dien55ciu52	wu11kue55dien55ciu52	1	1	ok	ok
pdf130_p252_0022	original_export	train	thaeq3ciu52	tʰæʔ3tɕy52	thaeq3ciu52	thaeq3ciu52	1	1	ok	ok
pdf130_p252_0023	original_export	train	saen33leen55ciu52	sæ̃33lẽ55tɕy52	saen33leen55ciu52	saen33leen55ciu52	1	1	ok	ok
pdf130_p252_0024	original_export	train	huaon33pa55ciu52	huɒŋ33pa55tɕy52	huaon33pa55ciu52	huaon33pa55ciu52	1	1	ok	ok
pdf130_p252_0025	original_export	train	ciaq3daeq5ciu52	tɕiaʔ3dæʔ5tɕy52	ciaq3daeq5ciu52	ciaq3daeq5ciu52	1	1	ok	ok
pdf130_p252_0026	original_export	train	daeq1ciaq5ciu52	dæʔ1tɕiaʔ5tɕy52	daeq1ciaq5ciu52	daeq1ciaq5ciu52	1	1	ok	ok
pdf130_p252_0027	original_export	train	mha33ciu52	hma33tɕy52	mha33ciu52	mha33ciu52	1	1	ok	ok
pdf130_p252_0028	original_export	train	jiau11	dʑiɤ11	jiau11	jiau11	1	1	ok	ok
pdf131_p253_0001	original_export	train	leen11zeen52	lẽ11zẽ52	leen11zeen52	leen11zeen52	1	1	ok	ok
pdf131_p253_0002	original_export	train	shiau335hu55leen52	ɕiɤ335hu55lẽ52	shiau335hu55leen52	shiau335hu55leen52	1	1	ok	ok
pdf131_p253_0003	original_export	train	vaen11zeen52	væ̃11zẽ52	vaen11zeen52	vaen11zeen52	1	1	ok	ok
pdf131_p253_0004	original_export	train	wo11zeen52	ɦuɒ11zẽ52	wo11zeen52	wo11zeen52	1	1	ok	ok
pdf131_p253_0006	original_export	train	shiau335wo55zeen52	ɕiɤ335ɦuɒ55zẽ52	shiau335wo55zeen52	shiau335wo55zeen52	1	1	ok	ok
pdf131_p253_0007	original_export	train	tshoq3cian55zeen52	tsʰoʔ3tɕiaŋ55zẽ52	tshoq3cian55zeen52	tshoq3cian55zeen52	1	1	ok	ok
pdf131_p253_0008	original_export	train	u33bon55zeen52	u33boŋ55zẽ52	u33bon55zeen52	u33bon55zeen52	1	1	ok	ok
pdf131_p253_0009	original_export	train	tsheq3poq5zeen52	tsʰᴇʔ3poʔ5zẽ52	tsheq3poq5zeen52	tsheq3poq5zeen52	1	1	ok	ok
pdf131_p253_0010	original_export	train	thaen335zeen52	tʰæ̃335zẽ52	thaen335zeen52	thaen335zeen52	1	1	ok	ok
pdf131_p253_0011	original_export	train	yau11zeen52	ɦiɤ11zẽ52	yau11zeen52	yau11zeen52	1	1	ok	ok
pdf131_p253_0013	original_export	train	khua33zeen33	kʰua33zẽ33	khua33zeen33	khua33zeen33	1	1	ok	ok
pdf131_p253_0014	original_export	train	yau11sy55lu55tiq5zeen52	ɦiɤ11sy55lu55tiʔ5zẽ52	yau11sy55lu55tiq5zeen52	yau11sy55lu55tiq5zeen52	1	1	ok	ok
pdf131_p253_0015	original_export	train	du11zeen11	du11zẽ11	du11zeen11	du11zeen11	1	1	ok	ok
pdf131_p253_0016	original_export	train	shi33du33zeen33	ɕi33du33zẽ33	shi33du33zeen33	shi33du33zeen33	1	1	ok	ok
pdf131_p253_0017	original_export	train	do113	dɒ113	do113	do113	1	1	ok	ok
pdf131_p253_0018	original_export	train	zeen11paon52	zẽ11pɒŋ52	zeen11paon52	zeen11paon52	1	1	ok	ok
pdf131_p253_0019	original_export	train	zeen11yen52	zẽ11ɦiẽ52	zeen11yen52	zeen11yen52	1	1	ok	ok
pdf131_p253_0020	original_export	train	zeen11laeq5	zẽ11læʔ5	zeen11laeq5	zeen11laeq5	1	1	ok	ok
pdf131_p253_0021	original_export	train	zeen11tshaon52	zẽ11tsʰɒŋ52	zeen11tshaon52	zeen11tshaon52	1	1	ok	ok
pdf131_p253_0022	original_export	train	zeen11bon52	zẽ11boŋ52	zeen11bon52	zeen11bon52	1	1	ok	ok
pdf131_p253_0023	original_export	train	tshaon33ke55	tsʰɒŋ33kᴇ55	tshaon33ke55	tshaon33ke55	1	1	ok	ok
pdf131_p253_0024	original_export	train	bon231	boŋ231	bon231	bon231	1	1	ok	ok
pdf131_p253_0025	original_export	train	jien11sau52	dʑiẽ11sɤ52	jien11sau52	jien11sau52	1	1	ok	ok
pdf131_p253_0026	original_export	train	jien11sau55deu52	dʑiẽ11sɤ55də52	jien11sau55deu52	jien11sau55deu52	1	1	ok	ok
pdf131_p253_0027	original_export	train	gheu115sau52	ɦə115sɤ52	gheu115sau52	gheu115sau52	1	1	ok	ok
pdf131_p253_0028	original_export	train	gheu115sau55deu52	ɦə115sɤ55də52	gheu115sau55deu52	gheu115sau55deu52	1	1	ok	ok
pdf131_p253_0029	original_export	train	zeen11sau52	zẽ11sɤ52	zeen11sau52	zeen11sau52	1	1	ok	ok
pdf131_p253_0030	original_export	train	fon33bon52	foŋ33boŋ52	fon33bon52	fon33bon52	1	1	ok	ok
pdf131_p253_0031	original_export	train	gue11keen55	ɡuᴇ11kẽ55	gue11keen55	gue11keen55	1	1	ok	ok
pdf132_p254_0000	original_export	train	di11chiq1tsaon11	di11tɕʰiʔ1tsɒŋ11	di11chiq1tsaon11	di11chiq1tsaon11	1	1	ok	ok
pdf132_p254_0001	original_export	train	gue231	ɡuᴇ231	gue231	gue231	1	1	ok	ok
pdf132_p254_0002	original_export	train	lu113	lu113	lu113	lu113	1	1	ok	ok
pdf132_p254_0004	original_export	train	shiau335za52	ɕiɤ335za52	shiau335za52	shiau335za52	1	1	ok	ok
pdf132_p254_0005	original_export	train	cian335	tɕiaŋ335	cian335	cian335	1	1	ok	ok
pdf132_p254_0006	original_export	train	paen33cian55	pæ̃33tɕiaŋ55	paen33cian55	paen33cian55	1	1	ok	ok
pdf132_p254_0007	original_export	train	cian335	tɕiaŋ335	cian335	cian335	1	1	ok	ok
pdf132_p254_0008	original_export	train	yon11ciaq1tiq1cian11	ɦioŋ11tɕiaʔ1tiʔ1tɕiaŋ11	yon11ciaq1tiq1cian11	yon11ciaq1tiq1cian11	1	1	ok	ok
pdf132_p254_0009	original_export	train	cian335tsaon52	tɕiaŋ335tsɒŋ52	cian335tsaon52	cian335tsaon52	1	1	ok	ok
pdf132_p254_0010	original_export	train	tshan33keen55	tsʰaŋ33kẽ55	tshan33keen55	tshan33keen55	1	1	ok	ok
pdf132_p254_0011	original_export	train	keen335	kẽ335	keen335	keen335	1	1	ok	ok
pdf132_p254_0012	original_export	train	chien33zeon52	tɕʰiẽ33zəŋ52	chien33zeon52	chien33zeon52	1	1	ok	ok
pdf132_p254_0013	original_export	train	thiau33paen33	tʰiɤ33pæ̃33	thiau33paen33	thiau33paen33	1	1	ok	ok
pdf132_p254_0014	original_export	train	mau231	mɤ231	mau231	mau231	1	1	ok	ok
pdf132_p254_0015	original_export	train	fi33ci52	fi33tɕi52	fi33ci52	fi33ci52	1	1	ok	ok
pdf132_p254_0016	original_export	train	saon33yiq5fi55ci52	sɒŋ33ɦiʔ5fi55tɕi52	saon33yiq5fi55ci52	saon33yiq5fi55ci52	1	1	ok	ok
pdf132_p254_0017	original_export	train	taen33yiq5fi55ci52	tæ̃33ɦiʔ5fi55tɕi52	taen33yiq5fi55ci52	taen33yiq5fi55ci52	1	1	ok	ok
pdf132_p254_0018	original_export	train	pheen33chi55seq5fi55ci52	pʰẽ33tɕʰi55sᴇʔ5fi55tɕi52	pheen33chi55seq5fi55ci52	pheen33chi55seq5fi55ci52	1	1	ok	ok
pdf132_p254_0019	original_export	train	the33cin55chi52	tʰᴇ33tɕiŋ55tɕʰi52	the33cin55chi52	the33cin55chi52	1	1	ok	ok
pdf132_p254_0020	original_export	train	boen11dzeen55shi52	bø̃11dzẽ55ɕi52	boen11dzeen55shi52	boen11dzeen55shi52	1	1	ok	ok
pdf132_p254_0021	original_export	train	boen11tsheen52	bø̃11tsʰẽ52	boen11tsheen52	boen11tsheen52	1	1	ok	ok
pdf132_p254_0022	original_export	train	ghan11li55	ɦaŋ11li55	ghan11li55	ghan11li55	1	1	ok	ok
pdf132_p254_0023	original_export	train	yeu11tseon55jioeq54	ɦiə11tsəŋ55dʑiøʔ54	yeu11tseon55jioeq54	yeu11tseon55jioeq54	1	1	ok	ok
pdf132_p254_0024	original_export	train	dien11shin11jioeq1	diẽ11ɕiŋ11dʑiøʔ1	dien11shin11jioeq1	dien11shin11jioeq1	1	1	ok	ok
pdf132_p254_0025	original_export	train	dien11pau11jioeq1	diẽ11pɤ11dʑiøʔ1	dien11pau11jioeq1	dien11pau11jioeq1	1	1	ok	ok
pdf132_p254_0026	original_export	train	yeu11phiau55	ɦiə11pʰiɤ55	yeu11phiau55	yeu11phiau55	1	1	ok	ok
pdf132_p254_0027	original_export	train	lon11deu52	loŋ11də52	lon11deu52	lon11deu52	1	1	ok	ok
pdf132_p254_0028	original_export	train	jieu11dzy11	dʑiə11dzy11	jieu11dzy11	jieu11dzy11	1	1	ok	ok
pdf132_p254_0030	original_export	train	shin33khoq3	ɕiŋ33kʰoʔ3	shin33khoq3	shin33khoq3	1	1	ok	ok
pdf133_p255_0000	original_export	train	shin33fon33	ɕiŋ33foŋ33	shin33fon33	shin33fon33	1	1	ok	ok
pdf133_p255_0001	original_export	train	shin33tsy33	ɕiŋ33tsy33	shin33tsy33	shin33tsy33	1	1	ok	ok
pdf133_p255_0002	original_export	train	bin11shin55	biŋ11ɕiŋ55	bin11shin55	bin11shin55	1	1	ok	ok
pdf133_p255_0003	original_export	train	khua33shin33	kʰua33ɕiŋ33	khua33shin33	khua33shin33	1	1	ok	ok
pdf133_p255_0004	original_export	train	kuo33gha33shin33	kuɒ33ɦa33ɕiŋ33	kuo33gha33shin33	kuo33gha33shin33	1	1	ok	ok
pdf133_p255_0005	original_export	train	meen115shin55phien52	mẽ115ɕiŋ55pʰiẽ52	meen115shin55phien52	meen115shin55phien52	1	1	ok	ok
pdf133_p255_0006	original_export	train	pa33ku55	pa33ku55	pa33ku55	pa33ku55	1	1	ok	ok
pdf133_p255_0007	original_export	train	shin33don33	ɕiŋ33doŋ33	shin33don33	shin33don33	1	1	ok	ok
pdf133_p255_0008	original_export	train	yeu11don55	ɦiə11doŋ55	yeu11don55	yeu11don55	1	1	ok	ok
pdf133_p255_0009	original_export	train	dien11wo11	diẽ11ɦuɒ11	dien11wo11	dien11wo11	1	1	ok	ok
pdf133_p255_0010	original_export	train	dien11pau11	diẽ11pɤ11	dien11pau11	dien11pau11	1	1	ok	ok
pdf133_p255_0011	original_export	train	yoeq1daon52	ɦiøʔ1dɒŋ52	yoeq1daon52	yoeq1daon52	1	1	ok	ok
pdf133_p255_0012	original_export	train	da11yoeq1	da11ɦiøʔ1	da11yoeq1	da11yoeq1	1	1	ok	ok
pdf133_p255_0013	original_export	train	tson33yoeq5	tsoŋ33ɦiøʔ5	tson33yoeq5	tson33yoeq5	1	1	ok	ok
pdf133_p255_0014	original_export	train	shiau335yoeq54	ɕiɤ335ɦiøʔ54	shiau335yoeq54	shiau335yoeq54	1	1	ok	ok
pdf133_p255_0015	original_export	train	ieu33dzy33yoen33	iə33dzy33ɦiø̃33	ieu33dzy33yoen33	ieu33dzy33yoen33	1	1	ok	ok
pdf133_p255_0016	original_export	train	ieu33gni33yoen33	iə33ȵi33ɦiø̃33	ieu33gni33yoen33	ieu33gni33yoen33	1	1	ok	ok
pdf133_p255_0017	original_export	train	gnien11ciq5	ȵiẽ11tɕiʔ5	gnien11ciq5	gnien11ciq5	1	1	ok	ok
pdf133_p255_0018	original_export	train	paen33ciq5	pæ̃33tɕiʔ5	paen33ciq5	paen33ciq5	1	1	ok	ok
pdf133_p255_0019	original_export	train	yoeq1ji52	ɦiøʔ1dʑi52	yoeq1ji52	yoeq1ji52	1	1	ok	ok
pdf133_p255_0020	original_export	train	yoeq1fi55	ɦiøʔ1fi55	yoeq1fi55	yoeq1fi55	1	1	ok	ok
pdf133_p255_0021	original_export	train	shiu52	ɕy52	shiu52	shiu52	1	1	ok	ok
pdf133_p255_0022	original_export	train	shiu335cia52	ɕy335tɕia52	shiu335cia52	shiu335cia52	1	1	ok	ok
pdf133_p255_0023	original_export	train	gheen11cia55	ɦẽ11tɕia55	gheen11cia55	gheen11cia55	1	1	ok	ok
pdf133_p255_0024	original_export	train	non11man55cia52	noŋ11maŋ55tɕia52	non11man55cia52	non11man55cia52	1	1	ok	ok
pdf133_p255_0025	original_export	train	tsheen33cia55	tsʰẽ33tɕia55	tsheen33cia55	tsheen33cia55	1	1	ok	ok
pdf133_p255_0026	original_export	train	yoen115tsoq54	ɦiø̃115tsoʔ54	yoen115tsoq54	yoen115tsoq54	1	1	ok	ok
pdf134_p256_0001	original_export	train	kho33daon33	kʰɒ33dɒŋ33	kho33daon33	kho33daon33	1	1	ok	ok
pdf134_p256_0002	original_export	train	kaon335the52	kɒŋ335tʰᴇ52	kaon335the52	kaon335the52	1	1	ok	ok
pdf134_p256_0003	original_export	train	kaon335tsoq54	kɒŋ335tsoʔ54	kaon335tsoq54	kaon335tsoq54	1	1	ok	ok
pdf134_p256_0004	original_export	train	heoq3paen55	həʔ3pæ̃55	heoq3paen55	heoq3paen55	1	1	ok	ok
pdf134_p256_0005	original_export	train	feen335piq54	fẽ335piʔ54	feen335piq54	feen335piq54	1	1	ok	ok
pdf134_p256_0006	original_export	train	feen335piq5zy52	fẽ335piʔ5zy52	feen335piq5zy52	feen335piq5zy52	1	1	ok	ok
pdf134_p256_0007	original_export	train	feen335tsy52	fẽ335tsy52	feen335tsy52	feen335tsy52	1	1	ok	ok
pdf134_p256_0008	original_export	train	zaq1paen55	zaʔ1pæ̃55	zaq1paen55	zaq1paen55	1	1	ok	ok
pdf134_p256_0009	original_export	train	zaq1piq5	zaʔ1piʔ5	zaq1piq5	zaq1piq5	1	1	ok	ok
pdf134_p256_0010	original_export	train	kaon335gni52	kɒŋ335ȵi52	kaon335gni52	kaon335gni52	1	1	ok	ok
pdf134_p256_0011	original_export	train	shiu52	ɕy52	shiu52	shiu52	1	1	ok	ok
pdf134_p256_0012	original_export	train	piq3ci55bu52	piʔ3tɕi55bu52	piq3ci55bu52	piq3ci55bu52	1	1	ok	ok
pdf134_p256_0013	original_export	train	piq3ci55peen52	piʔ3tɕi55pẽ52	piq3ci55peen52	piq3ci55peen52	1	1	ok	ok
pdf134_p256_0014	original_export	train	tsy335deu52	tsy335də52	tsy335deu52	tsy335deu52	1	1	ok	ok
pdf134_p256_0015	original_export	train	wu115shiu52	ɦu115ɕy52	wu115shiu52	wu115shiu52	1	1	ok	ok
pdf134_p256_0016	original_export	train	pau33tsy33	pɤ33tsy33	pau33tsy33	pau33tsy33	1	1	ok	ok
pdf134_p256_0017	original_export	train	seen33pau55tsy52	sẽ33pɤ55tsy52	seen33pau55tsy52	seen33pau55tsy52	1	1	ok	ok
pdf134_p256_0018	original_export	train	kuon33kho55	kuoŋ33kʰɒ55	kuon33kho55	kuon33kho55	1	1	ok	ok
pdf134_p256_0019	original_export	train	kaon33piq5	kɒŋ33piʔ5	kaon33piq5	kaon33piq5	1	1	ok	ok
pdf134_p256_0020	original_export	train	zy115le55sy55piq54	zy115lᴇ55sy55piʔ54	zy115le55sy55piq54	zy115le55sy55piq54	1	1	ok	ok
pdf134_p256_0021	original_export	train	tsaen33sy33kaon33piq3	tsæ̃33sy33kɒŋ33piʔ3	tsaen33sy33kaon33piq3	tsaen33sy33kaon33piq3	1	1	ok	ok
pdf134_p256_0022	original_export	train	khaen33piq5	kʰæ̃33piʔ5	khaen33piq5	khaen33piq5	1	1	ok	ok
pdf134_p256_0023	original_export	train	yoen11ciu55piq54	ɦiø̃11tɕy55piʔ54	yoen11ciu55piq54	yoen11ciu55piq54	1	1	ok	ok
pdf134_p256_0024	original_export	train	gnioen11tsy55piq54	ȵiø̃11tsy55piʔ54	gnioen11tsy55piq54	gnioen11tsy55piq54	1	1	ok	ok
pdf134_p256_0025	original_export	train	laeq1piq5	læʔ1piʔ5	laeq1piq5	laeq1piq5	1	1	ok	ok
pdf134_p256_0026	original_export	train	moq1piq5	moʔ1piʔ5	moq1piq5	moq1piq5	1	1	ok	ok
pdf134_p256_0027	original_export	train	piq3deu52	piʔ3də52	piq3deu52	piq3deu52	1	1	ok	ok
pdf134_p256_0028	original_export	train	piq3kuoen55	piʔ3kuø̃55	piq3kuoen55	piq3kuoen55	1	1	ok	ok
pdf135_p257_0000	original_export	train	piq3thau55kuoen52	piʔ3tʰɤ55kuø̃52	piq3thau55kuoen52	piq3thau55kuoen52	1	1	ok	ok
pdf135_p257_0001	original_export	train	piq3don55	piʔ3doŋ55	piq3don55	piq3don55	1	1	ok	ok
pdf135_p257_0002	original_export	train	piq3cia55	piʔ3tɕia55	piq3cia55	piq3cia55	1	1	ok	ok
pdf135_p257_0003	original_export	train	jian115bi52	dʑiaŋ115bi52	jian115bi52	jian115bi52	1	1	ok	ok
pdf135_p257_0004	original_export	train	cioen335piq5thau52	tɕiø̃335piʔ5tʰɤ52	cioen335piq5thau52	cioen335piq5thau52	1	1	ok	ok
pdf135_p257_0005	original_export	train	khaen33piq5tau52	kʰæ̃33piʔ5tɤ52	khaen33piq5tau52	khaen33piq5tau52	1	1	ok	ok
pdf135_p257_0006	original_export	train	khaen33piq5man55tsy52	kʰæ̃33piʔ5maŋ55tsy52	khaen33piq5man55tsy52	khaen33piq5man55tsy52	1	1	ok	ok
pdf135_p257_0007	original_export	train	khaen33piq5gheq54	kʰæ̃33piʔ5ɦᴇʔ54	khaen33piq5gheq54	khaen33piq5gheq54	1	1	ok	ok
pdf135_p257_0008	original_export	train	gnien11ngo11	ȵiẽ11ŋɒ11	gnien11ngo11	gnien11ngo11	1	1	ok	ok
pdf135_p257_0009	original_export	train	gnien11the11	ȵiẽ11tʰᴇ11	gnien11the11	gnien11the11	1	1	ok	ok
pdf135_p257_0010	original_export	train	moq23	moʔ23	moq23	moq23	1	1	ok	ok
pdf135_p257_0011	original_export	train	moq1gheq5	moʔ1ɦᴇʔ5	moq1gheq5	moq1gheq5	1	1	ok	ok
pdf135_p257_0012	original_export	train	moq1tseq5	moʔ1tsᴇʔ5	moq1tseq5	moq1tseq5	1	1	ok	ok
pdf135_p257_0013	original_export	train	moq1sy55	moʔ1sy55	moq1sy55	moq1sy55	1	1	ok	ok
pdf135_p257_0014	original_export	train	laen11moq5sy52	læ̃11moʔ5sy52	laen11moq5sy52	laen11moq5sy52	1	1	ok	ok
pdf135_p257_0015	original_export	train	won11moq5sy52	ɦuoŋ11moʔ5sy52	won11moq5sy52	won11moq5sy52	1	1	ok	ok
pdf135_p257_0016	original_export	train	zy11thiaq1	zy11tʰiaʔ1	zy11thiaq1	zy11thiaq1	1	1	ok	ok
pdf135_p257_0017	original_export	train	in335kaq5tsy52	iŋ335kaʔ5tsy52	in335kaq5tsy52	in335kaq5tsy52	1	1	ok	ok
